,DATA_RILEVAZIONE,BENZINA,GASOLIO_AUTO,GPL,GASOLIO_RISCALDAMENTO,O.C._FLUIDO_BTZ,O.C._DENSO_BTZ,BENZINA/LITRO,GASOLIO_AUTO/LITRO,GPL/LITRO,GASOLIO_RISCALDAMENTO/LITRO,O.C._FLUIDO_BTZ/LITRO,O.C._DENSO_BTZ/LITRO
586,2019-08-10,1592.34,1478.79,613.88,1304.54,853.4,484.67,1.5923399999999999,1.47879,0.61388,1.30454,0.8533999999999999,0.48467
587,2019-08-11,1592.34,1478.79,613.88,1304.54,853.4,484.67,1.5923399999999999,1.47879,0.61388,1.30454,0.8533999999999999,0.48467
588,2019-08-12,1579.93,1466.93,606.26,1290.11,838.5,458.56,1.57993,1.46693,0.60626,1.2901099999999999,0.8385,0.45856
589,2019-08-13,1579.93,1466.93,606.26,1290.11,838.5,458.56,1.57993,1.46693,0.60626,1.2901099999999999,0.8385,0.45856
590,2019-08-14,1579.93,1466.93,606.26,1290.11,838.5,458.56,1.57993,1.46693,0.60626,1.2901099999999999,0.8385,0.45856
591,2019-08-15,1579.93,1466.93,606.26,1290.11,838.5,458.56,1.57993,1.46693,0.60626,1.2901099999999999,0.8385,0.45856
592,2019-08-16,1579.93,1466.93,606.26,1290.11,838.5,458.56,1.57993,1.46693,0.60626,1.2901099999999999,0.8385,0.45856
593,2019-08-17,1579.93,1466.93,606.26,1290.11,838.5,458.56,1.57993,1.46693,0.60626,1.2901099999999999,0.8385,0.45856
594,2019-08-18,1579.93,1466.93,606.26,1290.11,838.5,458.56,1.57993,1.46693,0.60626,1.2901099999999999,0.8385,0.45856
595,2019-08-19,1571.8,1458.8,609.74,1290.07,837.1,455.56,1.5717999999999999,1.4587999999999999,0.6097400000000001,1.2900699999999998,0.8371000000000001,0.45556
596,2019-08-20,1571.8,1458.8,609.74,1290.07,837.1,455.56,1.5717999999999999,1.4587999999999999,0.6097400000000001,1.2900699999999998,0.8371000000000001,0.45556
597,2019-08-21,1571.8,1458.8,609.74,1290.07,837.1,455.56,1.5717999999999999,1.4587999999999999,0.6097400000000001,1.2900699999999998,0.8371000000000001,0.45556
598,2019-08-22,1571.8,1458.8,609.74,1290.07,837.1,455.56,1.5717999999999999,1.4587999999999999,0.6097400000000001,1.2900699999999998,0.8371000000000001,0.45556
599,2019-08-23,1571.8,1458.8,609.74,1290.07,837.1,455.56,1.5717999999999999,1.4587999999999999,0.6097400000000001,1.2900699999999998,0.8371000000000001,0.45556
600,2019-08-24,1571.8,1458.8,609.74,1290.07,837.1,455.56,1.5717999999999999,1.4587999999999999,0.6097400000000001,1.2900699999999998,0.8371000000000001,0.45556
601,2019-08-25,1571.8,1458.8,609.74,1290.07,837.1,455.56,1.5717999999999999,1.4587999999999999,0.6097400000000001,1.2900699999999998,0.8371000000000001,0.45556
602,2019-08-26,1568.66,1456.84,607.2,1294.46,835.9,466.11,1.5686600000000002,1.45684,0.6072000000000001,1.29446,0.8359,0.46611
603,2019-08-27,1568.66,1456.84,607.2,1294.46,835.9,466.11,1.5686600000000002,1.45684,0.6072000000000001,1.29446,0.8359,0.46611
604,2019-08-28,1568.66,1456.84,607.2,1294.46,835.9,466.11,1.5686600000000002,1.45684,0.6072000000000001,1.29446,0.8359,0.46611
605,2019-08-29,1568.66,1456.84,607.2,1294.46,835.9,466.11,1.5686600000000002,1.45684,0.6072000000000001,1.29446,0.8359,0.46611
606,2019-08-30,1568.66,1456.84,607.2,1294.46,835.9,466.11,1.5686600000000002,1.45684,0.6072000000000001,1.29446,0.8359,0.46611
607,2019-08-31,1568.66,1456.84,607.2,1294.46,835.9,466.11,1.5686600000000002,1.45684,0.6072000000000001,1.29446,0.8359,0.46611
608,2019-09-01,1568.66,1456.84,607.2,1294.46,835.9,466.11,1.5686600000000002,1.45684,0.6072000000000001,1.29446,0.8359,0.46611
609,2019-09-02,1566.06,1455.0,606.08,1289.17,824.5,453.57,1.56606,1.455,0.6060800000000001,1.2891700000000001,0.8245,0.45357
610,2019-09-03,1566.06,1455.0,606.08,1289.17,824.5,453.57,1.56606,1.455,0.6060800000000001,1.2891700000000001,0.8245,0.45357
611,2019-09-04,1566.06,1455.0,606.08,1289.17,824.5,453.57,1.56606,1.455,0.6060800000000001,1.2891700000000001,0.8245,0.45357
612,2019-09-05,1566.06,1455.0,606.08,1289.17,824.5,453.57,1.56606,1.455,0.6060800000000001,1.2891700000000001,0.8245,0.45357
613,2019-09-06,1566.06,1455.0,606.08,1289.17,824.5,453.57,1.56606,1.455,0.6060800000000001,1.2891700000000001,0.8245,0.45357
614,2019-09-07,1566.06,1455.0,606.08,1289.17,824.5,453.57,1.56606,1.455,0.6060800000000001,1.2891700000000001,0.8245,0.45357
615,2019-09-08,1566.06,1455.0,606.08,1289.17,824.5,453.57,1.56606,1.455,0.6060800000000001,1.2891700000000001,0.8245,0.45357
616,2019-09-09,1565.19,1454.98,603.43,1305.57,839.1,457.22,1.56519,1.45498,0.6034299999999999,1.30557,0.8391000000000001,0.45722
617,2019-09-10,1565.19,1454.98,603.43,1305.57,839.1,457.22,1.56519,1.45498,0.6034299999999999,1.30557,0.8391000000000001,0.45722
618,2019-09-11,1565.19,1454.98,603.43,1305.57,839.1,457.22,1.56519,1.45498,0.6034299999999999,1.30557,0.8391000000000001,0.45722
619,2019-09-12,1565.19,1454.98,603.43,1305.57,839.1,457.22,1.56519,1.45498,0.6034299999999999,1.30557,0.8391000000000001,0.45722
620,2019-09-13,1565.19,1454.98,603.43,1305.57,839.1,457.22,1.56519,1.45498,0.6034299999999999,1.30557,0.8391000000000001,0.45722
621,2019-09-14,1565.19,1454.98,603.43,1305.57,839.1,457.22,1.56519,1.45498,0.6034299999999999,1.30557,0.8391000000000001,0.45722
622,2019-09-15,1565.19,1454.98,603.43,1305.57,839.1,457.22,1.56519,1.45498,0.6034299999999999,1.30557,0.8391000000000001,0.45722
623,2019-09-16,1570.5,1463.15,602.07,1313.86,848.1,456.89,1.5705,1.4631500000000002,0.6020700000000001,1.3138599999999998,0.8481000000000001,0.45688999999999996
624,2019-09-17,1570.5,1463.15,602.07,1313.86,848.1,456.89,1.5705,1.4631500000000002,0.6020700000000001,1.3138599999999998,0.8481000000000001,0.45688999999999996
625,2019-09-18,1570.5,1463.15,602.07,1313.86,848.1,456.89,1.5705,1.4631500000000002,0.6020700000000001,1.3138599999999998,0.8481000000000001,0.45688999999999996
626,2019-09-19,1570.5,1463.15,602.07,1313.86,848.1,456.89,1.5705,1.4631500000000002,0.6020700000000001,1.3138599999999998,0.8481000000000001,0.45688999999999996
627,2019-09-20,1570.5,1463.15,602.07,1313.86,848.1,456.89,1.5705,1.4631500000000002,0.6020700000000001,1.3138599999999998,0.8481000000000001,0.45688999999999996
628,2019-09-21,1570.5,1463.15,602.07,1313.86,848.1,456.89,1.5705,1.4631500000000002,0.6020700000000001,1.3138599999999998,0.8481000000000001,0.45688999999999996
629,2019-09-22,1570.5,1463.15,602.07,1313.86,848.1,456.89,1.5705,1.4631500000000002,0.6020700000000001,1.3138599999999998,0.8481000000000001,0.45688999999999996
630,2019-09-23,1589.68,1483.09,601.83,1324.71,864.4,469.78,1.58968,1.48309,0.6018300000000001,1.32471,0.8644,0.46978
631,2019-09-24,1589.68,1483.09,601.83,1324.71,864.4,469.78,1.58968,1.48309,0.6018300000000001,1.32471,0.8644,0.46978
632,2019-09-25,1589.68,1483.09,601.83,1324.71,864.4,469.78,1.58968,1.48309,0.6018300000000001,1.32471,0.8644,0.46978
633,2019-09-26,1589.68,1483.09,601.83,1324.71,864.4,469.78,1.58968,1.48309,0.6018300000000001,1.32471,0.8644,0.46978
634,2019-09-27,1589.68,1483.09,601.83,1324.71,864.4,469.78,1.58968,1.48309,0.6018300000000001,1.32471,0.8644,0.46978
635,2019-09-28,1589.68,1483.09,601.83,1324.71,864.4,469.78,1.58968,1.48309,0.6018300000000001,1.32471,0.8644,0.46978
636,2019-09-29,1589.68,1483.09,601.83,1324.71,864.4,469.78,1.58968,1.48309,0.6018300000000001,1.32471,0.8644,0.46978
637,2019-09-30,1591.92,1485.67,600.39,1318.71,861.5,477.22,1.59192,1.48567,0.60039,1.31871,0.8615,0.47722000000000003
638,2019-10-01,1591.92,1485.67,600.39,1318.71,861.5,477.22,1.59192,1.48567,0.60039,1.31871,0.8615,0.47722000000000003
639,2019-10-02,1591.92,1485.67,600.39,1318.71,861.5,477.22,1.59192,1.48567,0.60039,1.31871,0.8615,0.47722000000000003
640,2019-10-03,1591.92,1485.67,600.39,1318.71,861.5,477.22,1.59192,1.48567,0.60039,1.31871,0.8615,0.47722000000000003
641,2019-10-04,1591.92,1485.67,600.39,1318.71,861.5,477.22,1.59192,1.48567,0.60039,1.31871,0.8615,0.47722000000000003
642,2019-10-05,1591.92,1485.67,600.39,1318.71,861.5,477.22,1.59192,1.48567,0.60039,1.31871,0.8615,0.47722000000000003
643,2019-10-06,1591.92,1485.67,600.39,1318.71,861.5,477.22,1.59192,1.48567,0.60039,1.31871,0.8615,0.47722000000000003
644,2019-10-07,1585.51,1479.13,607.62,1306.61,860.2,479.33,1.58551,1.47913,0.60762,1.3066099999999998,0.8602000000000001,0.47933
645,2019-10-08,1585.51,1479.13,607.62,1306.61,860.2,479.33,1.58551,1.47913,0.60762,1.3066099999999998,0.8602000000000001,0.47933
646,2019-10-09,1585.51,1479.13,607.62,1306.61,860.2,479.33,1.58551,1.47913,0.60762,1.3066099999999998,0.8602000000000001,0.47933
647,2019-10-10,1585.51,1479.13,607.62,1306.61,860.2,479.33,1.58551,1.47913,0.60762,1.3066099999999998,0.8602000000000001,0.47933
648,2019-10-11,1585.51,1479.13,607.62,1306.61,860.2,479.33,1.58551,1.47913,0.60762,1.3066099999999998,0.8602000000000001,0.47933
649,2019-10-12,1585.51,1479.13,607.62,1306.61,860.2,479.33,1.58551,1.47913,0.60762,1.3066099999999998,0.8602000000000001,0.47933
650,2019-10-13,1585.51,1479.13,607.62,1306.61,860.2,479.33,1.58551,1.47913,0.60762,1.3066099999999998,0.8602000000000001,0.47933
651,2019-10-14,1579.07,1472.95,610.9,1306.25,860.4,479.89,1.57907,1.47295,0.6109,1.30625,0.8603999999999999,0.47989
652,2019-10-15,1579.07,1472.95,610.9,1306.25,860.4,479.89,1.57907,1.47295,0.6109,1.30625,0.8603999999999999,0.47989
653,2019-10-16,1579.07,1472.95,610.9,1306.25,860.4,479.89,1.57907,1.47295,0.6109,1.30625,0.8603999999999999,0.47989
654,2019-10-17,1579.07,1472.95,610.9,1306.25,860.4,479.89,1.57907,1.47295,0.6109,1.30625,0.8603999999999999,0.47989
655,2019-10-18,1579.07,1472.95,610.9,1306.25,860.4,479.89,1.57907,1.47295,0.6109,1.30625,0.8603999999999999,0.47989
656,2019-10-19,1579.07,1472.95,610.9,1306.25,860.4,479.89,1.57907,1.47295,0.6109,1.30625,0.8603999999999999,0.47989
657,2019-10-20,1579.07,1472.95,610.9,1306.25,860.4,479.89,1.57907,1.47295,0.6109,1.30625,0.8603999999999999,0.47989
658,2019-10-21,1574.44,1469.94,610.78,1308.82,859.8,468.11,1.57444,1.46994,0.61078,1.3088199999999999,0.8598,0.46811
659,2019-10-22,1574.44,1469.94,610.78,1308.82,859.8,468.11,1.57444,1.46994,0.61078,1.3088199999999999,0.8598,0.46811
660,2019-10-23,1574.44,1469.94,610.78,1308.82,859.8,468.11,1.57444,1.46994,0.61078,1.3088199999999999,0.8598,0.46811
661,2019-10-24,1574.44,1469.94,610.78,1308.82,859.8,468.11,1.57444,1.46994,0.61078,1.3088199999999999,0.8598,0.46811
662,2019-10-25,1574.44,1469.94,610.78,1308.82,859.8,468.11,1.57444,1.46994,0.61078,1.3088199999999999,0.8598,0.46811
663,2019-10-26,1574.44,1469.94,610.78,1308.82,859.8,468.11,1.57444,1.46994,0.61078,1.3088199999999999,0.8598,0.46811
664,2019-10-27,1574.44,1469.94,610.78,1308.82,859.8,468.11,1.57444,1.46994,0.61078,1.3088199999999999,0.8598,0.46811
665,2019-10-28,1571.89,1467.93,610.1,1314.21,865.1,476.78,1.57189,1.46793,0.6101,1.31421,0.8651,0.47678
666,2019-10-29,1571.89,1467.93,610.1,1314.21,865.1,476.78,1.57189,1.46793,0.6101,1.31421,0.8651,0.47678
667,2019-10-30,1571.89,1467.93,610.1,1314.21,865.1,476.78,1.57189,1.46793,0.6101,1.31421,0.8651,0.47678
668,2019-10-31,1571.89,1467.93,610.1,1314.21,865.1,476.78,1.57189,1.46793,0.6101,1.31421,0.8651,0.47678
669,2019-11-01,1571.89,1467.93,610.1,1314.21,865.1,476.78,1.57189,1.46793,0.6101,1.31421,0.8651,0.47678
670,2019-11-02,1571.89,1467.93,610.1,1314.21,865.1,476.78,1.57189,1.46793,0.6101,1.31421,0.8651,0.47678
671,2019-11-03,1571.89,1467.93,610.1,1314.21,865.1,476.78,1.57189,1.46793,0.6101,1.31421,0.8651,0.47678
672,2019-11-04,1572.41,1469.23,610.4,1310.11,859.7,475.78,1.57241,1.46923,0.6103999999999999,1.3101099999999999,0.8597,0.47578
673,2019-11-05,1572.41,1469.23,610.4,1310.11,859.7,475.78,1.57241,1.46923,0.6103999999999999,1.3101099999999999,0.8597,0.47578
674,2019-11-06,1572.41,1469.23,610.4,1310.11,859.7,475.78,1.57241,1.46923,0.6103999999999999,1.3101099999999999,0.8597,0.47578
675,2019-11-07,1572.41,1469.23,610.4,1310.11,859.7,475.78,1.57241,1.46923,0.6103999999999999,1.3101099999999999,0.8597,0.47578
676,2019-11-08,1572.41,1469.23,610.4,1310.11,859.7,475.78,1.57241,1.46923,0.6103999999999999,1.3101099999999999,0.8597,0.47578
677,2019-11-09,1572.41,1469.23,610.4,1310.11,859.7,475.78,1.57241,1.46923,0.6103999999999999,1.3101099999999999,0.8597,0.47578
678,2019-11-10,1572.41,1469.23,610.4,1310.11,859.7,475.78,1.57241,1.46923,0.6103999999999999,1.3101099999999999,0.8597,0.47578
679,2019-11-11,1573.73,1470.29,610.34,1313.25,865.3,482.0,1.57373,1.4702899999999999,0.61034,1.31325,0.8653,0.482
680,2019-11-12,1573.73,1470.29,610.34,1313.25,865.3,482.0,1.57373,1.4702899999999999,0.61034,1.31325,0.8653,0.482
681,2019-11-13,1573.73,1470.29,610.34,1313.25,865.3,482.0,1.57373,1.4702899999999999,0.61034,1.31325,0.8653,0.482
682,2019-11-14,1573.73,1470.29,610.34,1313.25,865.3,482.0,1.57373,1.4702899999999999,0.61034,1.31325,0.8653,0.482
683,2019-11-15,1573.73,1470.29,610.34,1313.25,865.3,482.0,1.57373,1.4702899999999999,0.61034,1.31325,0.8653,0.482
684,2019-11-16,1573.73,1470.29,610.34,1313.25,865.3,482.0,1.57373,1.4702899999999999,0.61034,1.31325,0.8653,0.482
685,2019-11-17,1573.73,1470.29,610.34,1313.25,865.3,482.0,1.57373,1.4702899999999999,0.61034,1.31325,0.8653,0.482
686,2019-11-18,1573.81,1469.99,609.29,1318.07,863.5,479.44,1.57381,1.46999,0.60929,1.3180699999999999,0.8635,0.47944
687,2019-11-19,1573.81,1469.99,609.29,1318.07,863.5,479.44,1.57381,1.46999,0.60929,1.3180699999999999,0.8635,0.47944
688,2019-11-20,1573.81,1469.99,609.29,1318.07,863.5,479.44,1.57381,1.46999,0.60929,1.3180699999999999,0.8635,0.47944
689,2019-11-21,1573.81,1469.99,609.29,1318.07,863.5,479.44,1.57381,1.46999,0.60929,1.3180699999999999,0.8635,0.47944
690,2019-11-22,1573.81,1469.99,609.29,1318.07,863.5,479.44,1.57381,1.46999,0.60929,1.3180699999999999,0.8635,0.47944
691,2019-11-23,1573.81,1469.99,609.29,1318.07,863.5,479.44,1.57381,1.46999,0.60929,1.3180699999999999,0.8635,0.47944
692,2019-11-24,1573.81,1469.99,609.29,1318.07,863.5,479.44,1.57381,1.46999,0.60929,1.3180699999999999,0.8635,0.47944
693,2019-11-25,1576.5,1470.24,609.26,1316.75,866.1,485.22,1.5765,1.47024,0.60926,1.31675,0.8661,0.48522000000000004
694,2019-11-26,1576.5,1470.24,609.26,1316.75,866.1,485.22,1.5765,1.47024,0.60926,1.31675,0.8661,0.48522000000000004
695,2019-11-27,1576.5,1470.24,609.26,1316.75,866.1,485.22,1.5765,1.47024,0.60926,1.31675,0.8661,0.48522000000000004
696,2019-11-28,1576.5,1470.24,609.26,1316.75,866.1,485.22,1.5765,1.47024,0.60926,1.31675,0.8661,0.48522000000000004
697,2019-11-29,1576.5,1470.24,609.26,1316.75,866.1,485.22,1.5765,1.47024,0.60926,1.31675,0.8661,0.48522000000000004
698,2019-11-30,1576.5,1470.24,609.26,1316.75,866.1,485.22,1.5765,1.47024,0.60926,1.31675,0.8661,0.48522000000000004
699,2019-12-01,1576.5,1470.24,609.26,1316.75,866.1,485.22,1.5765,1.47024,0.60926,1.31675,0.8661,0.48522000000000004
700,2019-12-02,1580.78,1476.32,612.97,1323.11,866.5,485.33,1.58078,1.4763199999999999,0.61297,1.32311,0.8665,0.48533
701,2019-12-03,1580.78,1476.32,612.97,1323.11,866.5,485.33,1.58078,1.4763199999999999,0.61297,1.32311,0.8665,0.48533
702,2019-12-04,1580.78,1476.32,612.97,1323.11,866.5,485.33,1.58078,1.4763199999999999,0.61297,1.32311,0.8665,0.48533
703,2019-12-05,1580.78,1476.32,612.97,1323.11,866.5,485.33,1.58078,1.4763199999999999,0.61297,1.32311,0.8665,0.48533
704,2019-12-06,1580.78,1476.32,612.97,1323.11,866.5,485.33,1.58078,1.4763199999999999,0.61297,1.32311,0.8665,0.48533
705,2019-12-07,1580.78,1476.32,612.97,1323.11,866.5,485.33,1.58078,1.4763199999999999,0.61297,1.32311,0.8665,0.48533
706,2019-12-08,1580.78,1476.32,612.97,1323.11,866.5,485.33,1.58078,1.4763199999999999,0.61297,1.32311,0.8665,0.48533
707,2019-12-09,1580.43,1476.08,615.34,1321.86,875.5,499.89,1.58043,1.4760799999999998,0.61534,1.3218599999999998,0.8755,0.49989
708,2019-12-10,1580.43,1476.08,615.34,1321.86,875.5,499.89,1.58043,1.4760799999999998,0.61534,1.3218599999999998,0.8755,0.49989
709,2019-12-11,1580.43,1476.08,615.34,1321.86,875.5,499.89,1.58043,1.4760799999999998,0.61534,1.3218599999999998,0.8755,0.49989
710,2019-12-12,1580.43,1476.08,615.34,1321.86,875.5,499.89,1.58043,1.4760799999999998,0.61534,1.3218599999999998,0.8755,0.49989
711,2019-12-13,1580.43,1476.08,615.34,1321.86,875.5,499.89,1.58043,1.4760799999999998,0.61534,1.3218599999999998,0.8755,0.49989
712,2019-12-14,1580.43,1476.08,615.34,1321.86,875.5,499.89,1.58043,1.4760799999999998,0.61534,1.3218599999999998,0.8755,0.49989
713,2019-12-15,1580.43,1476.08,615.34,1321.86,875.5,499.89,1.58043,1.4760799999999998,0.61534,1.3218599999999998,0.8755,0.49989
714,2019-12-16,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
715,2019-12-17,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
716,2019-12-18,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
717,2019-12-19,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
718,2019-12-20,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
719,2019-12-21,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
720,2019-12-22,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
721,2019-12-23,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
722,2019-12-24,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
723,2019-12-25,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
724,2019-12-26,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
725,2019-12-27,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
726,2019-12-28,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
727,2019-12-29,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
728,2019-12-30,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
729,2019-12-31,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
730,2020-01-01,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
731,2020-01-02,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
732,2020-01-03,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
733,2020-01-04,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
734,2020-01-05,1578.01,1474.37,616.34,1323.46,879.0,510.44,1.57801,1.47437,0.61634,1.32346,0.879,0.51044
735,2020-01-06,1590.14,1489.21,631.76,1334.18,897.6,539.0,1.59014,1.4892100000000001,0.63176,1.3341800000000001,0.8976000000000001,0.539
736,2020-01-07,1590.14,1489.21,631.76,1334.18,897.6,539.0,1.59014,1.4892100000000001,0.63176,1.3341800000000001,0.8976000000000001,0.539
737,2020-01-08,1590.14,1489.21,631.76,1334.18,897.6,539.0,1.59014,1.4892100000000001,0.63176,1.3341800000000001,0.8976000000000001,0.539
738,2020-01-09,1590.14,1489.21,631.76,1334.18,897.6,539.0,1.59014,1.4892100000000001,0.63176,1.3341800000000001,0.8976000000000001,0.539
739,2020-01-10,1590.14,1489.21,631.76,1334.18,897.6,539.0,1.59014,1.4892100000000001,0.63176,1.3341800000000001,0.8976000000000001,0.539
740,2020-01-11,1590.14,1489.21,631.76,1334.18,897.6,539.0,1.59014,1.4892100000000001,0.63176,1.3341800000000001,0.8976000000000001,0.539
741,2020-01-12,1590.14,1489.21,631.76,1334.18,897.6,539.0,1.59014,1.4892100000000001,0.63176,1.3341800000000001,0.8976000000000001,0.539
742,2020-01-13,1593.76,1493.37,641.89,1333.43,910.9,574.33,1.59376,1.4933699999999999,0.64189,1.3334300000000001,0.9108999999999999,0.57433
743,2020-01-14,1593.76,1493.37,641.89,1333.43,910.9,574.33,1.59376,1.4933699999999999,0.64189,1.3334300000000001,0.9108999999999999,0.57433
744,2020-01-15,1593.76,1493.37,641.89,1333.43,910.9,574.33,1.59376,1.4933699999999999,0.64189,1.3334300000000001,0.9108999999999999,0.57433
745,2020-01-16,1593.76,1493.37,641.89,1333.43,910.9,574.33,1.59376,1.4933699999999999,0.64189,1.3334300000000001,0.9108999999999999,0.57433
746,2020-01-17,1593.76,1493.37,641.89,1333.43,910.9,574.33,1.59376,1.4933699999999999,0.64189,1.3334300000000001,0.9108999999999999,0.57433
747,2020-01-18,1593.76,1493.37,641.89,1333.43,910.9,574.33,1.59376,1.4933699999999999,0.64189,1.3334300000000001,0.9108999999999999,0.57433
748,2020-01-19,1593.76,1493.37,641.89,1333.43,910.9,574.33,1.59376,1.4933699999999999,0.64189,1.3334300000000001,0.9108999999999999,0.57433
749,2020-01-20,1587.11,1488.57,643.87,1319.68,898.5,553.78,1.5871099999999998,1.48857,0.64387,1.31968,0.8985,0.5537799999999999
750,2020-01-21,1587.11,1488.57,643.87,1319.68,898.5,553.78,1.5871099999999998,1.48857,0.64387,1.31968,0.8985,0.5537799999999999
751,2020-01-22,1587.11,1488.57,643.87,1319.68,898.5,553.78,1.5871099999999998,1.48857,0.64387,1.31968,0.8985,0.5537799999999999
752,2020-01-23,1587.11,1488.57,643.87,1319.68,898.5,553.78,1.5871099999999998,1.48857,0.64387,1.31968,0.8985,0.5537799999999999
753,2020-01-24,1587.11,1488.57,643.87,1319.68,898.5,553.78,1.5871099999999998,1.48857,0.64387,1.31968,0.8985,0.5537799999999999
754,2020-01-25,1587.11,1488.57,643.87,1319.68,898.5,553.78,1.5871099999999998,1.48857,0.64387,1.31968,0.8985,0.5537799999999999
755,2020-01-26,1587.11,1488.57,643.87,1319.68,898.5,553.78,1.5871099999999998,1.48857,0.64387,1.31968,0.8985,0.5537799999999999
756,2020-01-27,1587.13,1482.32,644.01,1303.61,890.4,534.67,1.5871300000000002,1.4823199999999999,0.64401,1.30361,0.8904,0.53467
757,2020-01-28,1587.13,1482.32,644.01,1303.61,890.4,534.67,1.5871300000000002,1.4823199999999999,0.64401,1.30361,0.8904,0.53467
758,2020-01-29,1587.13,1482.32,644.01,1303.61,890.4,534.67,1.5871300000000002,1.4823199999999999,0.64401,1.30361,0.8904,0.53467
759,2020-01-30,1587.13,1482.32,644.01,1303.61,890.4,534.67,1.5871300000000002,1.4823199999999999,0.64401,1.30361,0.8904,0.53467
760,2020-01-31,1587.13,1482.32,644.01,1303.61,890.4,534.67,1.5871300000000002,1.4823199999999999,0.64401,1.30361,0.8904,0.53467
761,2020-02-01,1587.13,1482.32,644.01,1303.61,890.4,534.67,1.5871300000000002,1.4823199999999999,0.64401,1.30361,0.8904,0.53467
762,2020-02-02,1587.13,1482.32,644.01,1303.61,890.4,534.67,1.5871300000000002,1.4823199999999999,0.64401,1.30361,0.8904,0.53467
763,2020-02-03,1570.49,1468.97,643.65,1293.93,881.5,514.0,1.57049,1.46897,0.6436499999999999,1.29393,0.8815,0.514
