"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56"
"652",2022-02-17,-6.24599210240301,3.06160009803615,-4.27007865373586,-28.820594828799,-2.29940547086145,-0.83976719914864,-11.6784783135203,2.79040314994273,-2.04590695051948,-5.14493587758172,15.9871021240622,12.5452960865581,-2.35051508823265,12.1613352145071,0.654856084884376,-5.44980817008986,6.69596868481936,-13.6698751691686,1.49735148537609,5.12121883661563,4.51206465200174,5.29379339447974,-2.65126262841809,-4.51779934642512,-30.4434937484109,9.09745160475385,8.61170167248016,-0.262995335773537,-0.769621140618463,0.491103169160456,-11.2850627017553,-22.4329930502052,9.16241320018142,16.3650478728035,-13.9711768314949,8.18357960886221,0.938830177737601,-0.369541026148043,-22.527539919146,-9.26341887732256,-1.61042643126301,3.94102112094565,13.4145496653137,-0.541816569642248,-11.3131189031062,-29.3502146929407,5.28791044006086,11.4210982103418,10.3202744358779,4.76970702364422,2.57272986143088,-1.07188464996644,-19.7953552969269,5.0695818542754,34.960012263321,37.4735693778228
"653",2022-02-18,5.1008148704435,-2.39926574689654,-29.3535483624617,-2.60166752233027,0.315393124746955,-9.41486315177616,4.84674965595998,0.150408199774704,-3.20589065145568,15.6851800113775,12.3395834607367,-1.07078604734877,14.0521127789377,2.86065625194477,-3.09339640290201,8.4920187002931,-14.0019390679268,1.33540936591075,6.3702304922243,6.62607282663602,7.44873548537323,-0.307113326073676,-2.45328169481496,-30.7373334691385,9.01197323436354,9.87478944201103,2.01788598537094,1.57853092995734,2.81208577805202,-9.03103340500845,-22.6273763653785,9.14051842164042,17.5755733465997,-11.3093175719826,10.3732238156221,3.29760252671803,1.71360435612719,-22.641049991382,-9.21382257130673,-0.0737955472396435,6.24247352478716,15.5265117748616,1.90102342903984,-8.94733583434123,-29.3849808073191,5.39631515944811,12.8177849197981,12.5226843097206,7.14407995793724,4.98705955142532,1.12648148131127,-19.7492025819173,5.24339891794954,36.0272409228082,39.046434720677,14.9928257263469
"654",2022-02-19,-5.09451418295608,-30.0592987574318,-2.52618352095027,-0.0668020806153677,-10.3393322553139,3.98074019568321,-2.40606668457279,-5.96492972400272,15.1236907224914,12.308542255075,-1.58463421993131,13.2094950160708,1.86189559647376,-5.86093340153793,5.92678793111003,-14.8213107217408,1.24400084625085,5.84110143067537,5.66003130424088,6.4523749964124,-3.04105160695069,-5.36788315519166,-31.7457151652695,8.87585731583728,9.31459757893498,0.951294966268882,0.47152114330044,0.123322260016525,-12.1779404983459,-23.6373999053643,8.95310250381258,17.0169560862899,-12.5807731638152,9.3220639252255,0.582704578120085,-1.16383150218582,-23.7151213381571,-9.50069088091963,-0.807955667917054,5.12137333741315,14.4953311863249,-0.8931452361842,-12.1818453036679,-30.5852878942401,5.09472719137785,12.1297145577912,11.4301141637061,5.96624502000772,2.2420619647835,-1.84967326563676,-20.9220353772712,4.88839679062259,35.4869414494987,38.2528382144963,13.8740985376059,1.35671190282496
"655",2022-02-20,-27.5010264831501,-1.44065851927204,0.0136992465543684,-10.5067796720045,4.4094907184129,-1.16328019284166,-3.72406553520239,16.8285638051981,13.2552136959328,-1.512369585569,13.0639476136342,2.2997181749096,-4.56723039616825,7.9378776100672,-12.5220631476013,2.30585776983747,5.90676037162482,5.5011667983584,6.86789068961354,-1.78442633524299,-3.11951496228416,-29.1156660808211,9.85175431241013,9.37656812258793,0.783813910459779,0.911669261305508,1.33883304140266,-9.78868103630439,-21.1767618987342,9.92430791422715,17.0725118139937,-12.7719141861935,9.72132090846402,1.79012483072625,0.98687296946245,-21.2604265690717,-8.33724670896271,-0.741856318869803,4.95963308467864,14.8701683828654,0.329674680090009,-9.8012773266503,-28.0021232228722,6.0991325876774,12.1861268290501,11.2785197044794,6.37667689940056,3.42444920692786,0.307689063428802,-18.5372316113574,5.89104686641109,35.5274801007419,38.1467298976529,14.2483797212416,2.54736326871939,-179.604369841558
"656",2022-02-21,6.51988600105249,3.63389442194561,-10.0177404700632,4.82940054224644,0.67568542261445,0.966853244029484,25.7179314862652,20.6812436871723,2.76934395694212,13.8758098356986,3.1535762957937,-2.25640292464957,12.5026812959883,-0.229899983732994,10.9216667042759,10.1382776710404,6.65358050164764,7.91879175985835,0.686555190171978,2.21388111615276,-14.7077799069331,18.0333152189043,13.7032131659307,2.27514041400443,2.28045342641073,3.94791654901092,-3.8768273707568,-7.37225047767302,18.3286646904224,21.2598731744728,-10.7592627520959,11.1954908735288,4.59930552328896,6.5281569882646,-7.16549912846958,2.04487418703849,4.62014962625354,6.92158072465411,16.4731726265624,3.39489411989081,-3.42475098919964,-12.8289695699211,15.3335000955919,17.0981050013033,13.3563731907926,8.37244036024441,6.60121980373181,6.30639632068228,-4.21496687396321,15.3804285487505,39.307350801378,39.7658811366545,16.2883899095421,5.96070308518242,-162.19568043752,55.667260779404
"657",2022-02-22,2.46668850979993,-10.5131430619228,4.66384568495778,1.28743434247623,1.38266766649708,24.8988845005053,19.2413427241236,2.45194414735541,14.235154784609,3.73825778487511,-0.922867591773562,13.4886682089261,-0.877449110139938,9.73409056278123,10.2650290440234,7.45713773943268,8.83689187783737,2.32047931762251,3.65984392889696,-14.9280703540129,17.3334289188557,14.2260413888064,3.54752614889005,3.63732664660816,5.85453193035583,-1.97684010990954,-7.09366478952767,18.0204635050322,22.1007962028049,-8.83118553185854,12.7745961790598,6.81584503088798,8.56398955717433,-6.40627169754849,2.13924169499455,6.0770222611509,8.94805756416589,18.2823600022165,5.96505645212405,-0.812731786560095,-11.5258091945739,15.8137879121826,18.7431102071944,15.6188063225901,10.7107678248056,9.39966826762426,8.99691323956772,-2.54851720715125,16.256623488794,40.7873424463733,41.5987245905775,18.7463133232329,9.09283919533644,-153.762728148742,56.7273941775573,31.9770522011421
"658",2022-02-23,-12.0322354102832,3.67885269598099,0.614416966562576,0.781279890414911,23.8137601158087,17.5774533017085,-0.216968582078044,11.9430086309547,1.65027549633805,-2.59929764641962,12.0899958608446,-3.00073641145271,7.24909118744249,7.19249591467853,4.37365808589879,6.32661965105783,0.200037190964569,1.59705129956037,-18.1090228775786,14.4823625849479,10.6962511220355,-0.305082969895501,0.418172968223355,3.32898268442473,-4.69729622714952,-10.7710180482018,14.6199260234659,18.3541110478709,-13.9023809334683,9.34641458378634,3.83724005137581,5.64128216894048,-10.7719300193895,-2.60745942761178,0.904377879940551,4.09671438064293,14.5867695053194,2.47407590930393,-4.57038424486927,-16.8510922339893,11.1362451831127,13.6984854922071,10.556298858784,6.14176816545855,5.56683576797932,5.11977036104964,-8.13753985046332,11.0099224364839,36.6943132813967,37.7009689908499,14.1032092780447,4.77416299400739,-165.932526369367,53.1333765161229,27.2307099720302,14.3062773549906
"659",2022-02-24,6.84220706505799,2.06315068081231,0.853994574566824,23.6540779804367,18.4468588718323,2.74438487286713,16.2173405244293,4.97739353165078,-1.05784682627166,12.1764527726377,-3.25441608939602,8.18913160039841,9.89297126381129,8.97044134797751,9.45994965911252,1.66931797321577,1.66466779218803,-18.443054970016,15.3139562657326,13.2546449057011,4.46968545083136,3.71144737003666,4.72309827656955,-4.65630462521367,-11.1245759789165,15.4152850606714,20.6566290189512,-8.53335568384343,12.3102417538331,5.1951466771747,5.65039935209114,-11.1655892874779,-1.69333913459443,3.65494675604149,8.57291317836842,17.3471848477045,3.82201120042358,-4.59104466925914,-17.3084660080601,11.8919777997168,16.0557699739943,14.6898033148056,9.13998827773849,6.84379674577198,5.07317734201052,-8.59960527798616,11.730916047316,38.3956322598433,40.5514739502313,16.8150833201984,6.03344298629961,-166.140984573302,52.9098092356989,27.7911468020291,16.5717720215657,12.3912731681627
"660",2022-02-25,0.0175314802870676,-0.215895797670233,23.4976032340789,18.5390634680104,1.98709346458315,14.4187973857382,1.88566007884411,-3.24357639345494,11.1752432326507,-3.48086943968604,8.27832829545286,9.17928299997743,7.00764418587015,6.50757774601081,-0.466202737948131,0.533468368673908,-18.7197452432258,15.3828352888918,12.5560305790285,2.40075568805587,0.564733754522943,2.64540830783346,-5.87099900676376,-11.3999722572048,15.4707771085981,20.0071136437836,-10.8941864375513,9.43826652319704,3.11931460706548,4.54563126784682,-11.4568188281222,-1.64252941240452,2.85354947605716,6.57553936640253,14.6342723736859,1.70756746824488,-5.82646078601817,-17.6323096060204,11.9222944875837,15.3465079461467,12.8180256879099,6.15120570132013,4.78752079916024,3.94219827252037,-8.91462858910585,11.7476331425686,37.8670800768068,39.2415398253447,14.0728358946091,3.95095456227258,-169.339027138487,52.7063468794143,27.7937125907721,15.8451341564004,10.452632914741,4.7118317980322
"661",2022-02-26,1.78932277858851,23.913952500443,20.1281460386144,4.84594416169894,16.4516317481999,3.33116918020401,-0.547510670446911,14.4249999547139,-1.49898673592047,11.3746270009952,13.101855050366,10.475069909321,9.00748669174149,3.20202546829097,5.22640569332371,-14.839232773243,19.4289494207017,17.5425940462273,7.34389992962909,4.40371901003913,7.20205583315262,0.234098353264725,-6.27030461495703,20.6851863457511,25.660810387163,-3.81512164180763,13.997215024237,8.64079106344414,11.0403927806092,-4.85439114587411,6.01859429248692,11.028234452599,13.7557887370148,19.9217862479589,8.30071533530021,2.46053663353062,-9.13226049012555,19.7503026338787,23.595160037388,20.6390976186838,13.0402531775089,12.1244725842039,12.440186557375,0.355693575469847,20.7669566931908,44.7362798518699,45.4631556934179,21.3544114628976,12.3013831538583,-142.803280264128,59.0485010495301,36.1223532412147,26.2382320284849,20.7440273519522,13.8544895481461,10.62176016533
"662",2022-02-27,23.1939501587684,18.6174194444191,2.4537220222406,14.6790955950416,1.95439915547565,-2.89556241485544,11.7096620750242,-3.27544729153513,8.93725361304771,10.1696330383879,7.8407858416494,7.06202044210792,0.331048818941377,1.5972743542982,-17.7831881309667,16.5124329558057,14.0419532060405,3.84781907632002,1.67073067922951,3.85976350649721,-4.24639389083086,-9.86906180978249,17.1156523394948,21.8490941965121,-8.60487046185311,10.9124552205656,4.76483666355767,6.45155506128388,-9.27820543465437,0.950768334482436,5.67147605023859,9.04311652033553,16.4608586240718,3.81793110370481,-3.22730942059991,-14.655964344182,14.6979912632289,18.3038020507778,15.6193868921686,8.63631012102804,7.2563219958158,6.74000771380612,-5.53726673892517,15.0536353166384,40.4026505971639,41.5384614188721,16.781835975074,6.86725654976791,-160.271862723967,55.056576464323,30.9241709028139,19.7694240017291,14.3415415220095,8.19347213466456,4.49197772196608,13.363700194986
"663",2022-02-28,8.04678300655153,-6.21454819196587,10.8412215606982,-1.02118939242895,-7.99916816874345,4.10811901895451,-18.9345084262441,-3.54415920413439,1.55982644148437,3.09048472658484,3.70771386415534,-5.12155647347857,-7.40410399050227,-36.4565514589138,4.46807585721288,5.20097848683503,-1.74159014872174,-2.4448596648966,-1.89255334224799,-14.3449240252285,-28.0502799914145,4.55929545869088,13.2615319416781,-15.6360359054973,6.66841133249955,-1.42317638947282,-3.11730488645054,-28.1228217197054,-14.7728638711658,-5.35946370425014,2.55112533322306,11.9962378218921,-2.92808151975654,-14.3472617334513,-35.2294434726547,0.535746446473643,8.17148230393174,9.03502351428892,3.22131519433171,0.27104900002512,-3.81492246196029,-25.2149015180973,0.329884484878332,32.5875064215097,36.5860172205575,11.3631337101976,-0.631467723001852,-191.153464269813,43.8813346605635,18.4448368089753,8.67626915259935,6.51082310931411,1.67694502990795,-3.69625116249099,2.60827153142841,57.7843791209286
"664",2022-03-01,-9.68434712363937,9.02138168103855,-1.78412474371957,-8.38193117730234,3.22196487130698,-21.7047516552921,-7.62503216798363,-1.66438684914897,1.10101222841829,2.96723166982935,-5.50764573410914,-8.40987321801893,-39.649822039158,0.696524657326651,2.08796146310937,-3.84221804595478,-3.24671278221671,-2.27986084592239,-15.4297399532158,-31.060774448569,0.784893959438988,10.4058432736179,-18.0370791094488,5.92512685034409,-1.82168586861212,-4.10824326875062,-31.1489314926698,-19.3195568251955,-8.83714209354351,0.516346110641594,11.2833916489785,-3.34565139450851,-15.4601037202896,-38.4380427713794,-3.41122844948897,5.13265835362343,7.12505459501348,2.42424836414195,-0.146250811864152,-4.83793091056509,-28.1994021465385,-3.63200369579664,30.3509705537664,35.2471821286342,10.6211273408088,-1.06533730795048,-194.057984672037,42.2436613205414,15.1974978368535,5.63872851589201,4.52622713470164,0.840591625406557,-4.15648661631638,1.62486954774109,56.5484787496923,-22.1166558512748
"665",2022-03-02,12.0362347674141,0.0610089391735256,-7.80385719753209,3.41200737580669,-20.5709492303987,-5.08431760167495,2.43296448970924,4.3837742307088,4.73532801508805,-4.93346346453413,-8.18452685472609,-38.3323340690617,3.04892625485027,6.03736810469716,-0.389658499828852,-1.35573807519712,-1.71218404926528,-15.1765702635434,-29.8088902885947,3.14330708258214,14.0227617381003,-14.1060678276833,7.65688669801439,-1.24556919506358,-3.86800502070445,-29.8808334177449,-16.4735263394721,-4.43968834487266,3.83494780597212,12.9247610377572,-2.74979292847468,-15.1805101135304,-37.0833075346425,-0.936244677830812,8.96891645883379,10.2283170069586,4.2385679595474,0.441908689453023,-4.57214376057638,-26.9299607549288,-1.14333927675139,33.1698395011676,37.4143577005538,12.2912971350475,-0.460960647370049,-193.279154022609,42.9478571386623,17.2408351705963,9.46102256764926,7.72684613719335,2.70266670883441,-3.52250204238436,1.89654129655088,57.0836718792698,-19.1643824733189,-3.54588728011066
"666",2022-03-03,-4.43614778101372,-10.311817521137,2.79012306278366,-20.6479144187909,-6.44099083996071,-1.0449969709946,-1.43165593483583,0.440692609074799,-7.38714551223144,-8.89638821444287,-38.4454600357149,1.78206947824267,2.67884924909692,-6.4984600621309,-5.93328411159467,-4.10263774131611,-15.9507016186494,-29.938230539976,1.86258061364197,10.9414061114782,-21.0530399749435,3.47879993553223,-3.63707712149765,-4.58075789683949,-30.0333352440363,-18.0317246686519,-8.19273912271019,-2.02274798118757,8.97787311137559,-5.18901176205378,-15.9870737186433,-37.2685244711053,-2.30218212072075,5.68899065941405,4.7572184087436,-0.109902819871957,-1.93332392106255,-5.3190783627864,-27.1238181675748,-2.52764141797086,30.7555062997962,33.5980938540986,8.30129568110059,-2.86960482048414,-195.414987627586,42.8403772551603,16.0954707229529,6.18153708416756,2.09733885143753,-1.73152425117305,-6.01676342759768,1.16840848531241,56.9937785227299,-20.8317614093789,-7.30636917075356,7.85776801835509
"667",2022-03-04,-8.76542206468405,3.59306298266458,-20.454135542071,-6.48045911882591,-0.55508806183862,-0.131194143147014,2.35336149510406,-5.87587437523675,-7.99001283339279,-38.2109812042176,1.75517903464159,3.15876927006904,-5.1267167819528,-3.89343158306358,-2.63190328014253,-14.9782739130375,-29.7068451521842,1.8451796085073,11.387924215068,-19.4866684007047,5.34171949307454,-2.16726737225435,-3.69708198516515,-29.7905118067732,-18.0413300696205,-7.64141147972117,-0.696605748554154,10.7387139543798,-3.69146335889396,-14.9997110862014,-37.0003511471564,-2.30074761276242,6.17727773057772,6.00082734540915,1.83120032195413,-0.476582725504547,-4.41590905333157,-26.8645518532493,-2.51647608150628,31.1196372948653,34.469009154032,10.0833870561613,-1.39389724122466,-192.863112569802,43.0021140091674,16.112525378524,6.68247510716599,3.38712784348908,0.250068008948044,-4.49016012626026,2.02832783772163,57.1197374213734,-20.7958605024395,-6.72478415864494,9.07703025560921,-Inf
"668",2022-03-05,6.42313377474675,-18.1196710915197,-6.13754701479483,-0.65968798677553,0.902460036936477,4.81664311969124,-2.00869488685936,-4.79259666392763,-35.4892919467989,2.10802590776755,3.09565981532981,-4.00509894153736,-1.24340273033683,1.14130893690999,-11.5449327610636,-27.1123710223538,2.23392357379487,11.3644062476672,-18.170691987117,7.78265930924049,1.61321866079651,-0.57450463664239,-27.1542711757063,-17.5305077559145,-7.62864162547093,0.446922703854702,13.0653563671716,0.170087579791213,-11.5079088646721,-34.1755392196572,-1.82070761320207,6.22423235582717,7.10033580371578,4.41728013563371,3.28909213866479,-1.21931632512506,-24.2098934490193,-1.99821424260503,31.1802595444971,35.2577454416109,12.4769561509066,2.43017127683119,-183.824217172502,44.4873347267988,16.5668933135292,6.79983186347474,4.58256110290546,2.9329004145329,-0.524621371169877,5.07653392651484,58.2514814020865,-20.0982092602577,-6.55050449929416,10.2325786362525,-Inf,-Inf
"669",2022-03-06,-21.329190503045,-7.73025099806669,-0.881634305205644,0.975878727960984,4.14156184501216,-3.77667372937705,-7.91791135072002,-39.2115511498167,0.605966338142451,2.84592074974672,-3.96671828900755,-1.99398802665544,-0.599145269694384,-14.9009217548224,-30.642606329628,0.700898825253136,11.103147066965,-18.1708128196952,7.069470459842,-0.145811711033618,-3.62679299680614,-30.7236547534118,-19.4128195379487,-7.98555152063651,0.410158023846748,12.3652911435778,-1.64196601687276,-14.9211784327947,-37.9819540782552,-3.48537487668602,5.87886830218938,7.03197837246449,3.61718923683757,1.5073360052314,-4.34407635112357,-27.7704287096227,-3.6996488796752,30.9016889189549,35.1864892893943,11.7166031762776,0.606094668867639,-192.66016118251,42.4912545701444,15.1475633768396,6.38872363222356,4.44289885623848,2.05898830740996,-2.43118103392487,2.09671428736503,56.7371976045912,-22.1807995422632,-7.0590143019859,10.0687445702347,-Inf,-Inf,NA
