data,scontrini,lordototale,id_ristorante
20210719,622.0,11700.045000000002,R003
20210719,716.0,20020.257,R004
20210719,630.0,19615.014,R002
20210719,737.0,18461.844,R005
20210719,633.0,20928.834000000003,R001
20210720,762.0,20798.532,R004
20210720,640.0,21249.648,R001
20210720,487.0,13436.820000000002,R000
20210720,681.0,21497.076,R002
20210720,637.0,17083.278000000002,R005
20210720,588.0,9784.854,R003
20210721,753.0,23953.104000000003,R002
20210721,584.0,10745.325,R003
20210721,712.0,19420.803000000004,R004
20210721,538.0,15919.146,R000
20210721,663.0,17605.647,R005
20210721,687.0,22007.808,R001
20210722,515.0,15300.9,R000
20210722,719.0,17781.417,R005
20210722,732.0,20935.422,R004
20210722,601.0,12460.905,R003
20210722,687.0,23012.397000000004,R001
20210722,680.0,21805.497,R002
20210723,850.0,25634.853,R004
20210723,701.0,19772.964,R005
20210723,610.0,11566.044000000002,R003
20210723,576.0,16243.443,R000
20210723,867.0,27008.208,R002
20210723,822.0,28316.817,R001
20210724,717.0,13382.631,R003
20210724,800.0,27945.81,R001
20210724,710.0,21652.137,R000
20210724,919.0,31080.240000000005,R002
20210724,915.0,29054.43,R004
20210724,764.0,20659.59,R005
20210725,704.0,20907.396,R000
20210725,542.0,11579.814,R003
20210725,694.0,19715.805,R005
20210725,741.0,26628.534000000003,R001
20210725,782.0,26809.677000000003,R002
20210725,820.0,24597.513000000003,R004
20210726,677.0,17873.352000000003,R004
20210726,474.0,13979.79,R000
20210726,613.0,12154.833,R003
20210726,654.0,21331.755,R001
20210726,637.0,16874.055,R005
20210726,674.0,22246.137,R002
20210727,536.0,9932.409,R003
20210727,619.0,19650.06,R002
20210727,550.0,16060.896,R000
20210727,653.0,17240.823,R005
20210727,659.0,21099.744,R001
20210727,692.0,21398.58,R004
20210728,656.0,19428.39,R004
20210728,574.0,10686.6,R003
20210728,548.0,16380.252000000002,R000
20210728,617.0,18950.247,R002
20210728,694.0,22621.086000000003,R001
20210728,603.0,16262.370000000004,R005
20210729,497.0,14758.686000000002,R000
20210729,675.0,23027.841,R001
20210729,675.0,22081.788,R002
20210729,703.0,20386.431,R004
20210729,739.0,19493.541,R005
20210729,600.0,10652.526000000002,R003
20210730,863.0,27091.179000000004,R001
20210730,633.0,12554.568,R003
20210730,895.0,26822.340000000004,R002
20210730,582.0,16153.965,R000
20210730,917.0,26133.624000000003,R004
20210730,730.0,20619.63,R005
20210731,896.0,31080.45600000001,R001
20210731,852.0,26985.771,R004
20210731,633.0,20648.871,R000
20210731,909.0,31890.45600000001,R002
20210731,755.0,21485.898,R005
20210731,787.0,16074.477,R003
20210801,667.0,22391.91,R000
20210801,766.0,28853.064,R001
20210801,729.0,22138.137,R005
20210801,755.0,24528.987,R002
20210801,852.0,26736.777,R004
20210801,564.0,12219.579000000002,R003
20210802,677.0,22133.574000000004,R001
20210802,680.0,17149.185,R005
20210802,461.0,14141.736000000004,R000
20210802,608.0,11817.846,R003
20210802,657.0,18186.471,R004
20210802,632.0,20177.559,R002
20210803,692.0,22211.118,R001
20210803,592.0,14974.794000000002,R005
20210803,538.0,11059.254000000004,R003
20210803,690.0,18429.120000000003,R004
20210803,471.0,14298.660000000002,R000
20210803,594.0,18349.254,R002
20210804,749.0,18889.659,R005
20210804,552.0,9879.3,R003
20210804,613.0,16990.992000000002,R000
20210804,734.0,23881.581,R001
20210804,786.0,21483.36,R004
20210804,675.0,20227.833,R002
20210805,709.0,19973.142,R004
20210805,694.0,22347.171,R002
20210805,524.0,15644.151000000002,R000
20210805,657.0,16453.665,R005
20210805,693.0,23919.543,R001
20210805,538.0,9965.862,R003
20210806,767.0,27429.057,R001
20210806,757.0,27325.161000000004,R002
20210806,692.0,21908.151,R004
20210806,465.0,13188.69,R000
20210806,659.0,19408.68,R005
20210806,540.0,10711.71,R003
20210807,531.0,16145.46,R000
20210807,662.0,19648.116,R005
20210807,757.0,23749.929000000004,R004
20210807,621.0,11626.929000000002,R003
20210807,746.0,26982.315,R002
20210807,729.0,27554.742,R001
20210808,450.0,10787.607,R003
20210808,641.0,23526.261,R002
20210808,631.0,25391.691000000003,R001
20210808,644.0,20420.073,R004
20210808,607.0,18659.214,R005
20210808,506.0,17027.415,R000
20210809,657.0,19245.438,R004
20210809,623.0,17226.351000000002,R005
20210809,465.0,8308.629,R003
20210809,621.0,22170.672,R002
20210809,422.0,14000.985,R000
20210809,551.0,19401.39,R001
20210810,586.0,16748.64,R005
20210810,621.0,21778.686,R002
20210810,627.0,21862.359,R001
20210810,635.0,19477.746,R004
20210810,460.0,13931.082,R000
20210810,444.0,7829.298,R003
20210811,554.0,19865.25,R002
20210811,613.0,18694.152,R004
20210811,396.0,11908.620000000004,R000
20210811,556.0,14860.341,R005
20210811,518.0,19213.767,R001
20210811,414.0,8344.944,R003
20210812,490.0,13592.421,R000
20210812,477.0,7903.872000000001,R003
20210812,626.0,20017.908,R002
20210812,667.0,16976.412000000004,R004
20210812,657.0,22843.647000000004,R001
20210812,693.0,18149.373,R005
20210813,727.0,24873.264,R002
20210813,536.0,14379.552,R000
20210813,770.0,21602.322,R004
20210813,703.0,19478.286000000004,R005
20210813,556.0,11076.939,R003
20210813,746.0,26617.059,R001
20210814,619.0,18333.837000000003,R005
20210814,654.0,23542.461000000003,R001
20210814,645.0,23869.269,R002
20210814,519.0,16293.528000000002,R000
20210814,739.0,23235.471,R004
20210814,534.0,10702.260000000002,R003
20210815,407.0,15125.319,R002
20210815,519.0,16507.665,R004
20210815,562.0,23574.78,R001
20210815,0.0,0.0,R000
20210815,602.0,0.0,R003
20210815,442.0,15838.173,R005
20210816,674.0,17971.362,R005
20210816,627.0,21551.697,R002
20210816,602.0,11487.582,R003
20210816,635.0,23118.561,R001
20210816,654.0,20886.606,R004
20210816,474.0,15435.252000000002,R000
20210817,489.0,9462.015,R003
20210817,506.0,15623.010000000002,R000
20210817,617.0,20638.449,R002
20210817,705.0,19614.258,R004
20210817,638.0,23021.577,R001
20210817,638.0,17810.118000000002,R005
20210818,650.0,24145.533000000003,R001
20210818,508.0,15532.020000000002,R000
20210818,619.0,19378.845,R004
20210818,619.0,22310.856000000003,R002
20210818,494.0,9610.515,R003
20210818,610.0,16773.453,R005
20210819,688.0,19821.699,R004
20210819,639.0,22357.431000000004,R002
20210819,642.0,16541.604000000003,R005
20210819,541.0,10367.271,R003
20210819,604.0,22288.608000000004,R001
20210819,500.0,16025.985000000002,R000
20210820,775.0,27492.615000000005,R001
20210820,474.0,14129.235,R000
20210820,776.0,27081.540000000005,R002
20210820,790.0,23179.662,R004
20210820,622.0,17524.836000000003,R005
20210820,520.0,10363.572,R003
20210821,698.0,24057.405,R002
20210821,783.0,27822.231000000003,R001
20210821,549.0,17286.129,R000
20210821,720.0,20418.237,R005
20210821,575.0,12112.308,R003
20210821,750.0,24057.189,R004
20210822,664.0,25397.091,R002
20210822,687.0,22467.186,R004
20210822,526.0,16030.602,R000
20210822,470.0,11133.531,R003
20210822,686.0,20104.848,R005
20210822,692.0,26246.376,R001
20210823,728.0,19586.124,R005
20210823,760.0,21064.347,R004
20210823,698.0,22806.576,R002
20210823,489.0,13778.910000000002,R000
20210823,517.0,10688.085,R003
20210823,728.0,26262.198,R001
20210824,668.0,20274.300000000003,R002
20210824,525.0,10911.105,R003
20210824,524.0,14579.19,R000
20210824,748.0,20123.910000000003,R004
20210824,737.0,18005.760000000002,R005
20210824,727.0,23906.124000000003,R001
20210825,494.0,14017.455,R000
20210825,709.0,18717.075,R005
20210825,683.0,21617.550000000003,R002
20210825,515.0,9432.369,R003
20210825,723.0,18961.101,R004
20210825,691.0,24118.479000000003,R001
20210826,499.0,10649.286,R003
20210826,429.0,13282.866,R000
20210826,748.0,25072.902,R001
20210826,716.0,18865.251,R005
20210826,683.0,22714.479000000003,R002
20210826,763.0,21058.488,R004
20210827,823.0,24033.834000000003,R005
20210827,594.0,17325.63,R000
20210827,915.0,31225.311,R002
20210827,523.0,10868.202,R003
20210827,872.0,26411.778,R004
20210827,922.0,35148.87,R001
20210828,857.0,26038.800000000003,R005
20210828,840.0,26323.002000000004,R004
20210828,961.0,34445.898,R001
20210828,645.0,13746.618,R003
20210828,911.0,33589.377,R002
20210828,683.0,21420.045,R000
20210829,820.0,23181.066000000003,R005
20210829,484.0,11186.883,R003
20210829,594.0,18724.905,R000
20210829,894.0,26999.622000000003,R004
20210829,809.0,29452.923000000003,R002
20210829,800.0,30520.395000000004,R001
20210830,699.0,19583.586000000003,R004
20210830,687.0,22501.071,R002
20210830,548.0,11477.133,R003
20210830,855.0,21906.936,R005
20210830,476.0,13753.935,R000
20210830,775.0,26917.569,R001
20210831,558.0,17360.055,R000
20210831,811.0,28283.931000000004,R001
20210831,742.0,23866.839,R002
20210831,750.0,19242.711000000003,R005
20210831,786.0,21090.213,R004
20210831,505.0,10441.116,R003
20210901,576.0,11621.286000000002,R003
20210901,560.0,16810.74,R000
20210901,809.0,21305.889,R005
20210901,800.0,22714.020000000004,R004
20210901,855.0,27289.17,R001
20210901,710.0,23261.121,R002
20210902,566.0,11941.344,R003
20210902,743.0,20592.603000000003,R004
20210902,798.0,26563.356000000003,R001
20210902,580.0,18393.669,R000
20210902,731.0,22236.66,R002
20210902,836.0,21640.041,R005
20210903,862.0,27012.47400000001,R002
20210903,634.0,12658.491,R003
20210903,867.0,24969.195000000003,R005
20210903,890.0,29112.183000000005,R001
20210903,555.0,17014.941000000003,R000
20210903,926.0,27668.736000000004,R004
20210904,907.0,32141.286000000004,R001
20210904,887.0,26251.128,R005
20210904,638.0,12621.420000000002,R003
20210904,943.0,30820.203,R004
20210904,652.0,20148.345,R000
20210904,811.0,28436.4,R002
20210905,795.0,27808.191000000003,R002
20210905,437.0,10286.811,R003
20210905,649.0,20935.53,R000
20210905,790.0,29770.794,R001
20210905,768.0,22402.899000000005,R005
20210905,787.0,25416.477000000003,R004
20210906,734.0,24431.436,R001
20210906,545.0,10851.543,R003
20210906,681.0,18655.083,R004
20210906,754.0,19426.203,R005
20210906,604.0,19279.836000000003,R002
20210906,462.0,12730.149,R000
20210907,703.0,19293.768,R004
20210907,571.0,11842.497,R003
20210907,748.0,19030.707,R005
20210907,670.0,21426.228000000003,R002
20210907,505.0,14932.269000000002,R000
20210907,749.0,23981.13,R001
20210908,803.0,22578.588000000003,R005
20210908,736.0,25159.356000000003,R002
20210908,512.0,15020.775,R000
20210908,743.0,25611.417,R001
20210908,546.0,10578.465,R003
20210908,731.0,20768.373,R004
20210909,709.0,24894.378,R002
20210909,787.0,27420.903,R001
20210909,786.0,21488.625,R005
20210909,719.0,20562.903,R004
20210909,497.0,15417.486000000004,R000
20210909,563.0,11740.437000000002,R003
20210910,921.0,31847.769,R002
20210910,829.0,25056.162,R005
20210910,552.0,11411.496,R003
20210910,553.0,16840.197,R000
20210910,834.0,27383.076,R004
20210910,925.0,33236.649000000005,R001
20210911,940.0,32842.23300000001,R002
20210911,998.0,37127.835,R001
20210911,980.0,32166.018000000004,R004
20210911,604.0,12896.199,R003
20210911,666.0,19927.35,R000
20210911,834.0,24315.201,R005
20210912,843.0,31143.771,R001
20210912,775.0,28918.782000000003,R002
20210912,822.0,26863.083,R004
20210912,674.0,18921.978000000003,R005
20210912,401.0,8972.64,R003
20210912,574.0,19559.529,R000
20210913,780.0,26924.535,R001
20210913,694.0,23548.536000000004,R002
20210913,637.0,13047.264,R003
20210913,1011.0,24535.143000000004,R005
20210913,500.0,15359.49,R000
20210913,740.0,21568.437,R004
20210914,733.0,24970.788000000004,R001
20210914,670.0,19219.761,R004
20210914,511.0,9245.232,R003
20210914,635.0,19747.071,R002
20210914,398.0,11751.696,R000
20210914,711.0,18825.615,R005
20210915,725.0,24545.133000000005,R002
20210915,809.0,21982.86,R005
20210915,677.0,20349.252,R004
20210915,417.0,12238.398,R000
20210915,587.0,12389.409,R003
20210915,741.0,27190.863000000005,R001
20210916,781.0,28148.256000000005,R001
20210916,796.0,22723.983000000004,R005
20210916,776.0,26329.104000000003,R002
20210916,504.0,16144.785000000002,R000
20210916,692.0,20404.197,R004
20210916,580.0,11826.891,R003
20210917,966.0,27915.300000000003,R005
20210917,897.0,32503.923000000003,R001
20210917,591.0,17551.296,R000
20210917,881.0,27637.578,R004
20210917,665.0,13661.352,R003
20210917,830.0,29628.612,R002
20210918,961.0,32391.090000000004,R004
20210918,688.0,15286.617000000002,R003
20210918,734.0,22405.221,R000
20210918,953.0,35230.14000000001,R001
20210918,889.0,27321.759,R005
20210918,888.0,32523.417,R002
20210919,758.0,23450.796,R005
20210919,718.0,22516.002,R000
20210919,771.0,26072.820000000003,R004
20210919,865.0,32025.45600000001,R001
20210919,454.0,11289.726,R003
20210919,793.0,28661.553,R002
20210920,591.0,11063.925,R000
20210920,573.0,17715.888,R004
20210920,788.0,19778.769,R005
20210920,678.0,22245.381000000005,R001
20210920,645.0,20614.851,R002
20210920,623.0,12765.924,R003
20210921,714.0,22299.084000000003,R002
20210921,785.0,20010.186,R005
20210921,534.0,10556.406,R003
20210921,687.0,23197.644,R001
20210921,677.0,19099.800000000003,R004
20210921,417.0,13008.168,R000
20210922,772.0,26497.962,R001
20210922,853.0,21966.201,R005
20210922,695.0,20939.607,R004
20210922,392.0,11809.557,R000
20210922,538.0,9911.133,R003
20210922,758.0,26004.429000000004,R002
20210923,515.0,14869.224,R000
20210923,684.0,22426.47,R002
20210923,847.0,21719.34,R005
20210923,601.0,12472.893000000002,R003
20210923,750.0,26287.092,R001
20210923,911.0,20114.676000000003,R004
20210924,825.0,27038.178,R004
20210924,557.0,16821.783,R000
20210924,800.0,16452.882,R003
20210924,979.0,29752.029,R005
20210924,998.0,33441.255000000005,R002
20210924,887.0,30415.770000000004,R001
20210925,896.0,33253.011000000006,R002
20210925,919.0,30856.68,R004
20210925,759.0,24402.924000000003,R000
20210925,844.0,25194.51,R005
20210925,918.0,35206.380000000005,R001
20210925,669.0,15296.202,R003
20210926,384.0,9231.651000000002,R003
20210926,732.0,26709.804000000004,R002
20210926,599.0,19012.374,R005
20210926,680.0,22056.975,R000
20210926,552.0,19032.975,R004
20210926,636.0,26623.836000000003,R001
20210927,648.0,18835.227000000003,R004
20210927,0.0,0.0,R001
20210927,641.0,22332.861,R002
20210927,685.0,16729.389,R005
20210927,572.0,12771.999,R003
20210927,427.0,12999.474,R000
20210928,742.0,25961.445000000003,R002
20210928,0.0,0.0,R001
20210928,704.0,18003.546,R005
20210928,418.0,12246.795000000002,R000
20210928,543.0,11361.681,R003
20210928,670.0,20165.571,R004
20210929,706.0,17521.245000000003,R005
20210929,598.0,12106.017000000002,R003
20210929,687.0,19734.273,R004
20210929,928.0,30351.321,R002
20210929,0.0,0.0,R001
20210929,428.0,12456.963,R000
20210930,739.0,19825.317000000003,R005
20210930,610.0,12503.403000000002,R003
20210930,434.0,11995.074,R000
20210930,679.0,20676.168,R004
20210930,0.0,0.0,R001
20210930,705.0,31209.435,R002
20211001,1144.0,41233.644,R002
20211001,0.0,0.0,R001
20211001,722.0,15633.108,R003
20211001,868.0,26766.045,R004
20211001,582.0,17616.420000000002,R000
20211001,1060.0,29702.97,R005
20211002,719.0,22775.985,R000
20211002,854.0,25347.06,R005
20211002,914.0,29109.105,R004
20211002,0.0,0.0,R001
20211002,1240.0,48502.23300000001,R002
20211002,743.0,16822.647,R003
20211003,966.0,38752.425,R002
20211003,588.0,18980.973,R005
20211003,477.0,12590.073,R003
20211003,0.0,0.0,R001
20211003,716.0,23567.490000000005,R000
20211003,708.0,23563.494,R004
20211004,383.0,11090.925,R000
20211004,519.0,11383.47,R003
20211004,516.0,15159.015,R004
20211004,0.0,0.0,R001
20211004,773.0,27634.743,R002
20211004,580.0,14494.599,R005
20211005,441.0,13062.357,R000
20211005,816.0,26316.981000000003,R002
20211005,602.0,15832.8,R005
20211005,500.0,10332.873,R003
20211005,604.0,17154.693000000003,R004
20211005,0.0,0.0,R001
20211006,631.0,19265.121,R004
20211006,454.0,13810.932,R000
20211006,702.0,18991.341,R005
20211006,869.0,31334.283000000003,R002
20211006,0.0,0.0,R001
20211006,512.0,11460.447,R003
20211007,622.0,19073.151,R004
20211007,574.0,12334.491,R003
20211007,888.0,29811.402,R002
20211007,714.0,18932.103000000003,R005
20211007,0.0,0.0,R001
20211007,430.0,12740.760000000002,R000
20211008,1193.0,43096.482,R002
20211008,0.0,0.0,R001
20211008,827.0,25787.97,R004
20211008,943.0,27628.83,R005
20211008,539.0,17012.673,R000
20211008,706.0,16764.300000000003,R003
20211009,659.0,15495.84,R003
20211009,928.0,51574.21200000001,R002
20211009,794.0,25235.739,R000
20211009,854.0,26488.35,R005
20211009,0.0,0.0,R001
20211009,906.0,31641.300000000003,R004
20211010,0.0,0.0,R001
20211010,613.0,19292.607,R005
20211010,509.0,12182.562000000002,R003
20211010,678.0,22588.335,R000
20211010,807.0,27905.31,R004
20211010,1115.0,43590.987,R002
20211011,642.0,15750.72,R005
20211011,551.0,11159.721,R003
20211011,630.0,18849.213,R004
20211011,802.0,26469.558000000005,R002
20211011,384.0,12344.4,R000
20211011,0.0,0.0,R001
20211012,0.0,0.0,R001
20211012,584.0,16457.634000000002,R004
20211012,565.0,11474.406,R003
20211012,409.0,12299.175,R000
20211012,871.0,29665.197000000004,R002
20211012,711.0,18538.794,R005
20211013,680.0,18245.169,R005
20211013,587.0,17046.909,R004
20211013,586.0,13577.868,R003
20211013,0.0,0.0,R001
20211013,420.0,12161.070000000002,R000
20211013,904.0,30650.346,R002
20211014,585.0,12561.831,R003
20211014,0.0,0.0,R001
20211014,681.0,18214.794,R005
20211014,885.0,30131.622000000003,R002
20211014,631.0,19333.35,R004
20211014,472.0,14939.910000000002,R000
20211015,979.0,28736.586000000003,R005
20211015,684.0,15944.148,R003
20211015,671.0,21211.497,R000
20211015,851.0,25237.494,R004
20211015,0.0,0.0,R001
20211015,1192.0,44803.611,R002
20211016,985.0,33994.296,R004
20211016,824.0,25855.767,R005
20211016,733.0,17041.833000000002,R003
20211016,0.0,0.0,R001
20211016,810.0,27073.818000000003,R000
20211016,1240.0,48889.062000000005,R002
20211017,547.0,15086.601,R003
20211017,666.0,20575.107,R005
20211017,0.0,0.0,R001
20211017,1098.0,43182.45,R002
20211017,719.0,23934.474,R004
20211017,719.0,22928.913000000004,R000
20211018,399.0,11117.898,R000
20211018,0.0,0.0,R001
20211018,608.0,17530.398,R004
20211018,602.0,12792.951,R003
20211018,614.0,15449.319,R005
20211018,846.0,28780.515000000003,R002
20211019,661.0,15902.487000000005,R005
20211019,0.0,0.0,R001
20211019,574.0,16186.635000000002,R004
20211019,412.0,11413.143000000002,R000
20211019,533.0,12108.501,R003
20211019,895.0,30728.268000000004,R002
20211020,602.0,18704.034,R004
20211020,435.0,13125.942,R000
20211020,0.0,0.0,R001
20211020,596.0,12723.993,R003
20211020,661.0,17830.746,R005
20211020,810.0,29613.6,R002
20211021,775.0,26603.532000000003,R002
20211021,664.0,19904.967,R004
20211021,552.0,11098.809,R003
20211021,0.0,20234.718,R001
20211021,691.0,19104.795,R005
20211021,383.0,11959.920000000002,R000
20211022,964.0,27429.624000000003,R005
20211022,956.0,35939.673,R002
20211022,639.0,14916.123,R003
20211022,0.0,30487.023,R001
20211022,576.0,17760.33,R000
20211022,867.0,27988.632,R004
20211023,1108.0,41910.183000000005,R002
20211023,720.0,25445.205,R000
20211023,924.0,29911.842,R004
20211023,867.0,26859.546,R005
20211023,0.0,36866.097,R001
20211023,654.0,15473.187000000002,R003
20211024,493.0,10818.522,R003
20211024,856.0,32087.394,R002
20211024,704.0,23226.075,R004
20211024,665.0,22503.069,R005
20211024,0.0,29391.741,R001
20211024,696.0,25271.271,R000
20211025,0.0,21497.4,R001
20211025,541.0,10475.676,R003
20211025,653.0,20757.087000000003,R002
20211025,659.0,16698.015,R005
20211025,603.0,17458.956000000002,R004
20211025,441.0,13545.36,R000
20211026,590.0,20239.119,R001
20211026,599.0,19681.488,R002
20211026,418.0,12660.192,R000
20211026,535.0,10747.998,R003
20211026,630.0,17347.392,R005
20211026,568.0,16167.249000000002,R004
20211027,606.0,19466.352000000003,R004
20211027,629.0,22404.870000000003,R001
20211027,778.0,26038.854000000003,R002
20211027,540.0,10940.022,R003
20211027,688.0,18395.64,R005
20211027,437.0,13824.729000000005,R000
20211028,422.0,13339.539,R000
20211028,528.0,11106.747,R003
20211028,726.0,24032.16,R002
20211028,701.0,25335.396,R001
20211028,645.0,20075.85,R004
20211028,718.0,19385.379,R005
20211029,884.0,30403.890000000003,R002
20211029,638.0,19425.096,R000
20211029,1016.0,29096.793,R005
20211029,775.0,24820.344,R004
20211029,671.0,15600.492000000002,R003
20211029,715.0,32851.359000000004,R001
20211030,809.0,24537.708,R005
20211030,797.0,25411.050000000003,R000
20211030,971.0,36953.982,R002
20211030,702.0,15618.96,R003
20211030,812.0,27992.196,R004
20211030,926.0,37830.321,R001
20211031,526.0,13884.642000000002,R003
20211031,866.0,37246.716,R001
20211031,681.0,22792.644,R005
20211031,768.0,26242.65,R000
20211031,808.0,26527.5,R004
20211031,910.0,40007.871,R002
20211101,681.0,20319.174000000003,R005
20211101,569.0,18557.019,R000
20211101,609.0,21718.395000000004,R004
20211101,493.0,12731.958,R003
20211101,767.0,32655.933000000005,R001
20211101,741.0,28316.763000000003,R002
20211102,636.0,22613.661000000004,R001
20211102,541.0,10787.526000000002,R003
20211102,531.0,15370.695000000002,R004
20211102,596.0,15389.487000000005,R005
20211102,604.0,19706.22,R002
20211102,407.0,12919.419000000002,R000
20211103,512.0,10192.608,R003
20211103,441.0,13545.9,R000
20211103,493.0,18780.957,R002
20211103,504.0,14449.401000000002,R004
20211103,639.0,17970.93,R005
20211103,639.0,22657.158000000003,R001
20211104,634.0,17644.797,R004
20211104,691.0,21670.038,R002
20211104,400.0,11802.483,R000
20211104,525.0,10404.936,R003
20211104,629.0,23269.599,R001
20211104,668.0,17629.407,R005
20211105,920.0,31183.056000000004,R002
20211105,796.0,25482.627000000004,R004
20211105,922.0,26168.481000000003,R005
20211105,521.0,16713.081000000002,R000
20211105,852.0,31625.802000000003,R001
20211105,620.0,12622.689,R003
20211106,663.0,15088.95,R003
20211106,863.0,29111.022000000004,R000
20211106,1012.0,38314.674000000006,R002
20211106,798.0,24732.0,R005
20211106,1017.0,37467.333000000006,R001
20211106,934.0,33069.843,R004
20211107,795.0,28490.346,R002
20211107,666.0,21221.163,R004
20211107,722.0,23733.837,R000
20211107,763.0,30209.652,R001
20211107,644.0,20008.458,R005
20211107,462.0,12485.178000000002,R003
20211108,515.0,14745.456,R004
20211108,550.0,19343.151,R001
20211108,540.0,16906.941000000003,R002
20211108,443.0,8659.467,R003
20211108,382.0,11550.06,R000
20211108,600.0,16378.038,R005
20211109,623.0,21078.711000000003,R002
20211109,629.0,16725.609,R005
20211109,408.0,12343.401000000002,R000
20211109,611.0,20256.912000000004,R001
20211109,547.0,16883.64,R004
20211109,466.0,9238.239,R003
20211110,527.0,10898.469,R003
20211110,717.0,24646.329,R001
20211110,465.0,13673.070000000002,R000
20211110,676.0,19212.174000000003,R005
20211110,653.0,20095.182,R004
20211110,661.0,22275.864,R002
20211111,744.0,24829.065,R001
20211111,634.0,13326.471,R000
20211111,668.0,23402.466,R002
20211111,554.0,16249.815,R004
20211111,550.0,11165.445000000002,R003
20211111,786.0,21641.256,R005
20211112,1010.0,29637.414,R005
20211112,942.0,32450.166,R002
20211112,648.0,14205.564,R003
20211112,911.0,35698.968,R001
20211112,558.0,18148.86,R000
20211112,762.0,24029.001,R004
20211113,892.0,26963.361,R005
20211113,655.0,15097.05,R003
20211113,901.0,29689.146,R000
20211113,969.0,37309.221,R002
20211113,997.0,37869.795000000006,R001
20211113,925.0,31501.548000000003,R004
20211114,843.0,31884.570000000003,R002
20211114,624.0,19911.123,R005
20211114,712.0,24053.058000000005,R004
20211114,455.0,9797.571,R003
20211114,815.0,30981.258000000005,R001
20211114,690.0,23286.015000000003,R000
20211115,663.0,17884.368000000002,R005
20211115,552.0,17086.005,R002
20211115,423.0,12742.002000000002,R000
20211115,561.0,18846.189,R001
20211115,488.0,9297.99,R003
20211115,545.0,16092.459,R004
20211116,551.0,10679.796,R003
20211116,686.0,17224.920000000002,R005
20211116,562.0,21891.276,R001
20211116,636.0,20648.817000000003,R002
20211116,563.0,17039.808,R004
20211116,402.0,11996.964,R000
20211117,645.0,22165.353,R002
20211117,587.0,12204.486,R003
20211117,725.0,20329.353000000003,R005
20211117,581.0,17607.321,R004
20211117,387.0,12473.865,R000
20211117,653.0,22561.821,R001
20211118,572.0,17342.127,R004
20211118,443.0,12721.023,R000
20211118,598.0,11517.39,R003
20211118,690.0,25343.577,R001
20211118,734.0,25011.774000000005,R002
20211118,797.0,20029.464,R005
20211119,943.0,36307.062,R001
20211119,674.0,22086.432,R000
20211119,972.0,35055.936,R002
20211119,789.0,24739.155,R004
20211119,899.0,26347.761,R005
20211119,628.0,13703.148,R003
20211120,920.0,34475.544,R002
20211120,842.0,29324.376,R004
20211120,942.0,37531.674000000006,R001
20211120,700.0,15679.467,R003
20211120,844.0,28382.157000000003,R000
20211120,908.0,28424.439,R005
20211121,913.0,35547.768000000004,R001
20211121,864.0,31693.896,R002
20211121,670.0,24463.485,R000
20211121,710.0,21250.89,R005
20211121,681.0,22821.075,R004
20211121,494.0,11038.734,R003
20211122,344.0,10981.818,R000
20211122,616.0,20530.719,R001
20211122,561.0,15898.410000000002,R004
20211122,615.0,21232.206,R002
20211122,506.0,9148.032,R003
20211122,691.0,16551.0,R005
20211123,786.0,19274.301000000003,R005
20211123,571.0,19258.29,R001
20211123,632.0,18445.455,R004
20211123,627.0,19949.841,R002
20211123,390.0,12495.195000000002,R000
20211123,588.0,11357.442,R003
20211124,708.0,25325.244,R002
20211124,637.0,18725.553000000004,R004
20211124,610.0,11223.657,R003
20211124,656.0,22511.493,R001
20211124,741.0,17951.247,R005
20211124,404.0,11794.086,R000
20211125,552.0,9693.0,R003
20211125,604.0,18123.372,R004
20211125,420.0,13916.097,R000
20211125,677.0,22521.537,R002
20211125,742.0,25978.104000000003,R001
20211125,786.0,19296.09,R005
20211126,1006.0,27802.089,R005
20211126,841.0,27109.08,R004
20211126,994.0,35730.450000000004,R001
20211126,913.0,32246.802000000003,R002
20211126,653.0,20487.06,R000
20211126,713.0,16197.651000000002,R003
20211127,873.0,28562.193000000003,R000
20211127,971.0,28491.129000000004,R005
20211127,969.0,38185.965,R002
20211127,915.0,30794.391000000003,R004
20211127,713.0,15336.135000000002,R003
20211127,1018.0,40299.093,R001
20211128,699.0,24707.835,R000
20211128,867.0,34784.532,R001
20211128,740.0,20622.411000000004,R005
20211128,529.0,11981.412000000002,R003
20211128,903.0,35310.573000000004,R002
20211128,779.0,26612.01,R004
20211129,582.0,20185.2,R001
20211129,597.0,11706.498,R003
20211129,702.0,17657.757,R005
20211129,526.0,15853.05,R004
20211129,695.0,21423.771,R002
20211129,443.0,13085.577,R000
20211130,392.0,12108.609,R000
20211130,645.0,21112.893,R001
20211130,663.0,21071.61,R002
20211130,712.0,20066.859,R005
20211130,538.0,11284.299,R003
20211130,546.0,17368.047,R004
20211201,645.0,12477.105,R003
20211201,833.0,24129.090000000004,R002
20211201,525.0,14462.901000000002,R000
20211201,798.0,20850.318000000003,R004
20211201,946.0,22626.162,R005
20211201,865.0,25385.184,R001
20211202,650.0,18554.562,R004
20211202,599.0,11961.081,R003
20211202,775.0,23528.826,R002
20211202,442.0,13397.805,R000
20211202,798.0,26957.637,R001
20211202,846.0,21627.945000000003,R005
20211203,837.0,25537.41,R004
20211203,700.0,14398.182,R003
20211203,1087.0,27829.197000000004,R005
20211203,981.0,33106.05,R001
20211203,646.0,19169.298,R000
20211203,1001.0,32286.492,R002
