"","h=1","h=2","h=3","h=4","h=5","h=6","h=7","h=8","h=9","h=10","h=11","h=12","h=13","h=14","h=15","h=16","h=17","h=18","h=19","h=20","h=21","h=22","h=23","h=24","h=25","h=26","h=27","h=28","h=29","h=30","h=31","h=32","h=33","h=34","h=35","h=36","h=37","h=38","h=39","h=40","h=41","h=42","h=43","h=44","h=45","h=46","h=47","h=48","h=49","h=50","h=51","h=52","h=53","h=54","h=55","h=56","h=57","h=58","h=59","h=60","h=61","h=62","h=63","h=64","h=65","h=66","h=67","h=68","h=69","h=70","h=71","h=72","h=73","h=74"
"436",0.501597032554133,-6.75848443904489,-1.98878214119068,-3.12352275361946,12.4201179886845,-4.14329977696062,-12.2971764013824,-7.6581466673969,2.91995211928781,3.36705918934639,-7.83334648487943,8.65776431718062,-5.11667131203432,-14.9540800925903,2.33880634600856,-5.01009152781036,21.6390083725711,8.05351692644625,16.4542447596213,12.3382146178091,-6.25310213983868,5.07886900374444,-1.86494173768192,11.0424444711351,-8.09915751013433,13.2950893697579,24.5870085068015,17.6312781856366,24.6210986306959,10.145839806437,12.7364613309021,10.9681553441485,17.6744096775844,15.2059842948814,15.2242310639987,25.5129270137693,30.7144623975389,25.0625854035469,16.6828146827722,29.8361362097508,53.253848582322,11.9760457568217,-61.689522819503,50.3657959550126,32.9616608829111,5.74526226678685,7.76645073041124,51.5630837221502,-29.977968129136,52.0439432984609,45.7229196822823,23.9274186082836,11.2186868979443,16.8693426904767,42.7325316530988,-25.7916638242718,-29.3835181827877,-22.6809421944826,-2.08861483897234,-4.8178453838627,7.8826150794673,-21.2832545873769,-11.3208806299678,-18.5589544182229,-6.22848964472135,2.8793756982953,-6.69120692633143,13.1182796569155,-4.97284179757772,-23.5802356656948,-5.66727324564848,-3.35571733914226,-8.83610944350734,-0.182266136225508
"437",-6.75848443904489,-1.38406730167939,-2.46968223504558,12.6046119109276,-4.42923222215524,-12.8738449471801,-7.58970918451174,2.81037519576024,2.97906218084637,-7.93337221259144,7.98951689788942,-6.08952743338461,-14.0068975753422,2.62409468647696,-5.18892278807791,20.7807753443521,7.44793668891684,15.6493670426819,11.5898459516266,-6.27009142904856,4.84545606431387,-1.17271460138019,10.7603024192274,-10.4346101867838,12.1592739307817,22.9643771004173,16.670700769088,23.0278163806512,4.36826875203552,13.7998953129185,11.1078034620845,17.0489649725475,13.5160357701855,15.4064903646386,25.0329885201497,28.861889747213,25.9218951007578,18.7179163710207,28.3767722483378,52.6380036603754,12.3564042783381,-61.3303713625066,48.7672585322058,33.1098034657171,7.84341910221086,6.10051735678957,51.1170561270316,-29.6722894179417,52.1581010367087,45.2725587762748,24.3826124625911,11.7946764853005,15.3608257221768,41.96032356501,-25.348625417832,-29.2581849205503,-23.2184329396671,-2.32802780164284,-5.01172160808893,5.82065548715042,-21.715330534736,-11.1430308117574,-18.7818561958683,-7.53578043441657,3.17544148256804,-7.69590145103491,11.2062808449888,-6.86895950214511,-23.4718798233579,-6.17933791249554,-4.9560236178559,-9.00082925777827,-0.613960653684537,4.14104302324464
"438",-0.942564234488549,-2.50641817262609,12.3979272911381,-1.48329616010609,-12.2474202799088,-4.53423882286361,10.0071079034419,2.59501229034707,-8.22487623162173,6.42077676047078,-5.79914218309052,-15.9325985481071,1.82087635356332,0.0908849729089986,20.2910544634246,4.63579890962465,14.8610199879667,11.6215671792117,-7.17008307936376,4.20995862448525,-3.04905126561549,10.9925891274893,-11.7414874286037,11.9517355913728,22.5798024939504,16.9652509090379,23.3400215467782,3.9139036652429,14.9710021699224,10.9960849677357,16.8063880969083,13.0409143928141,17.1226511786812,27.6071089165173,32.5555817759821,25.8871809934077,18.7517682367642,28.5065004486978,52.6849928286372,14.4779615352494,-55.8838489850224,52.3983874848849,33.097047543983,6.68865290689896,5.89190975188445,50.8958477874056,-25.9579849922257,53.1652666104081,48.9960482441141,23.672232116912,10.0549562584366,15.1405151412627,41.3702464025551,-22.0107783614162,-26.5140325619423,-14.8622569932642,-2.81724167406766,-6.79864632643977,5.48539020976619,-23.3775642006152,-7.85441722023629,-16.3018052454948,-0.622958410506834,2.78191252373346,-8.08810052437144,11.0208608837388,-7.82901457122132,-19.8221252786829,-4.37134525253759,0.645519240690842,-9.25279218604594,-1.56868502687726,3.96650722095033,-30.6998575430076
"439",-3.16024057782473,13.8236860368571,-1.84129242268973,-11.9058677908772,-2.11277726052904,10.3680927386127,2.6881280876649,-7.25896503908064,8.34290551647052,-4.99778515506403,-16.8206634580267,0.809891714933252,2.48910747630176,19.5650061679164,4.5534091703362,15.0389362477286,12.3990526360767,-8.68970251928546,2.59287378011027,-1.80360505000372,9.55605881497683,-12.2405625277965,11.421332627696,22.804213783133,15.1668525993572,21.6738157240482,3.70811979890016,12.9567874991501,9.68637660585771,16.7168763115349,13.4930014854397,15.0305819998338,25.3291504044478,27.367586055914,25.4527835503031,18.7495851289596,28.615110155041,52.5769302519654,12.7383167798602,-56.5894271968228,52.5245481641451,32.7117922459873,7.23861595247022,6.33855369502657,51.5800255035127,-30.533004146292,52.7181169678735,48.9402418801525,23.405218462955,10.1373883472916,15.5971280166858,41.7716542884102,-27.8722968824613,-31.2790271408766,-17.3148433976689,-3.75285233902666,-7.83504791121219,5.85052763538634,-23.0280936113802,-13.0343333767506,-20.2779860680283,-7.80420385025539,2.36039234771164,-9.1829669832124,11.0228598899009,-7.24137674344742,-23.4723353627165,-6.05856760082739,-4.76967676949661,-9.28385462884799,0.27556102836123,5.33253333659685,-29.4546962720748,-23.4235721093527
"440",13.0307253735327,-3.27069142202664,-12.2473590038972,-1.54392354455337,10.8128330202471,2.71993287888982,-5.79317385439758,7.25130199772066,-4.28135332832297,-15.3196715980328,2.66726265424326,2.14447516912747,19.5712880989803,5.42323881860472,14.7457267444497,12.017645060014,-7.77396243569583,4.02514962997907,1.38139664793243,9.14278309132631,-11.8680250708192,11.8155126994972,23.6715027494752,16.1430219734222,22.7656639127589,3.48309131724385,12.2931017111177,9.45625075040081,16.627314347878,13.3996630344841,15.6301166215755,26.1083652905594,28.1111543116332,25.0355826179964,18.8161632038764,28.327533198778,52.0842946050305,12.8856978374336,-56.3321871938908,51.6376901269468,32.6312276178739,8.44738763989499,5.6705009047752,51.039671247685,-28.2493042567096,53.3695169255481,48.687457118215,23.1871361646324,12.9768446489457,14.8156482963623,41.7031705820169,-24.9297018896241,-26.396935320465,-15.2140967420638,-3.78241887042303,-4.52623491480002,5.4392811450847,-22.5832710163894,-10.3930887013908,-16.5704630312623,-2.79399941067521,2.01690303034456,-6.50995333144403,10.7804432991749,-7.52678600229771,-22.5405028082662,-3.87332318004486,0.770252065743457,-10.5540542834611,0.286611885986713,3.73093360537011,-30.1229067237296,-23.0800724423073,-19.6004588986432
"441",-1.83981353105473,-10.0041606411922,-0.900158825784539,10.0748217491431,2.34943989792447,-4.67679253518243,-0.215856976132561,-5.55565233404839,-14.4033768267484,2.99430873835306,0.944930257237032,18.9792960455258,7.09524960586503,8.41861955742875,11.6259621664846,-6.8016300440214,5.06233845367613,-0.104069755369942,8.25522627709541,-9.27809850372813,5.51880141706719,22.606459752173,17.1077487524614,24.5645423222072,8.28331105961745,11.3443197428531,11.4477050094992,10.6030727173648,13.1612283622612,15.8850958919288,27.3863655700401,31.7267762048681,24.1360863190799,18.5687094111119,23.5817618111193,51.8856793146105,12.4799608301409,-58.6043197906741,50.9349129894973,31.8960102167081,7.26712678768417,-1.11521175049319,50.4445514345442,-28.7390849989859,53.4035932860393,47.84845012593,22.8157680846752,12.7004645414722,9.10504975927654,41.1241772988094,-24.6875912408759,-26.8173545199246,-17.2587236433707,-4.23805060103762,-4.42496214926083,-1.30160651880856,-23.5916724734728,-10.2793838130937,-15.0876365963392,-2.00254672503788,1.27264533110336,-6.22702625881848,4.60993751554557,-8.06876107812315,-22.5128823850969,-3.78752571051199,0.456935697848671,-11.1429134727124,0.216438940064862,-2.98139013237317,-31.1327509827729,-23.1624338353678,-19.3000217200238,-17.4564607626088
"442",-10.7196663316911,-0.900158825784539,9.96975235595755,2.63041572735536,-3.87906221804662,0.387537806561906,-3.9038010720845,-14.9659019463637,2.74439687736087,-0.811471757667275,19.8189891736104,6.9793414063046,9.17893175791915,14.1780152969974,-5.6816126024576,7.50141685749199,4.05728374422048,9.88977881168966,-7.99795607101106,6.94520910430135,24.6773464980274,17.0417229317794,25.5083095341306,12.0031183202249,11.9481196873149,10.9132289481676,11.690513895872,16.013134676543,15.3358756775224,25.3705233456624,30.1463905371428,24.5983164579083,17.5649470543995,23.7390619786115,53.4407694736168,12.6805963840559,-58.0554056245238,51.302597070397,32.3579073641447,7.18534455344355,0.26246184450878,52.0240318941525,-28.4691042093877,53.8964563016826,49.3967890549553,22.9577592655936,12.6541414258444,9.8249003696976,42.8569000105443,-25.3928644518726,-28.4273221712701,-18.493963167241,-3.79386806872562,-6.02488934030622,-0.137554416424091,-19.3152854965811,-10.5392117843997,-16.4204859092663,-3.40986487624179,1.91913826075633,-7.24997610395535,6.88829602124935,-4.88828413261243,-22.3392147037386,-2.41156602110372,3.6634394116828,-10.7851764513426,-0.88564730398542,0.0227280078114429,-26.4680233140586,-23.7285688516028,-21.0956994352794,-18.470083275604,-3.22440433920219
"443",1.55863957500412,11.1363858263719,2.73424704535769,-3.84616965330058,2.31534371096062,-3.65302172870721,-8.10184513475787,8.14345001259128,6.68861157311512,19.3580806378593,7.52509698049905,10.5895633849233,15.0792488098605,-1.46393941221311,9.96904207329658,8.53197846735643,8.12287045407135,-9.26046932945194,6.22069005011868,25.5547730034676,20.9431792124219,27.2779343142005,14.3391444647008,10.6793816827097,10.2703914796845,10.6878332465249,16.5102933992643,19.6719360289569,29.144835459604,34.9404780520814,23.5117043652924,18.1311050488919,23.162614887696,53.7246610620387,16.9084022025395,-52.0936036090065,53.7710145630872,31.321989800933,7.16134610618751,-1.57089131912286,52.4690375319504,-22.2239983550037,54.9973480920064,50.8281911038175,22.0772539966266,12.4198034939919,8.6064994177475,43.4386363820704,-18.6908929667781,-21.7606910525754,-10.1421684364366,-5.29234754564829,-4.98613241477799,-1.82406644170251,-18.609000832781,-4.91831531518494,-11.5485884841409,3.83492591345344,0.370550616556195,-6.51339100804417,4.07860181254016,-3.92544583371588,-16.8462005337849,0.151219267392232,6.38849079935468,-12.1584520247111,-0.242398588647615,-3.60634260024145,-25.8460562855391,-16.9567230804853,-15.5057819040211,-10.8532963865461,-4.68476540161819,3.34723381652732
"444",10.558165692259,2.54207802024893,-3.40775395977982,0.606942572380396,-3.20804113141248,-9.30829960425661,8.02161168471418,5.75177970742393,18.9345856038941,8.29006343048857,9.05694348282233,15.4618500861702,-1.1880905662478,10.2760660828886,7.39536594040546,7.75112364167366,-8.22202192979815,4.96226288413461,26.1000573772537,20.9302352033369,27.2517339419129,13.6282136230289,10.2911701607414,11.1078034620845,9.72381747348328,17.300138574576,19.6952326429607,29.3860035858096,34.4840862544626,23.1239959490558,18.620159864715,22.0417207965763,54.1372618713835,16.789697256006,-52.0883726818997,53.4046086111347,30.9874439580545,7.64105004675045,-2.98969566341335,52.8079923875535,-22.4863949793812,54.9988958598688,50.4384606505628,21.6789316737419,12.8819915698412,7.27326254848572,43.8343305332429,-18.6564704277236,-21.7007038498454,-11.145531119895,-5.7986621715011,-4.39853687885117,-3.30946309128221,-17.6880413784508,-4.88788707662175,-11.4936324245637,3.00054021440197,-0.108533082918083,-5.91724757811489,2.62549631195504,-3.09417407551691,-16.5232968187275,0.399949379020222,5.64653607510106,-12.6977833816124,0.286611885986735,-5.17586670198249,-24.8689035019175,-17.0760751920995,-15.2866032913413,-11.6309309847578,-5.18815837425404,3.87062505754879,-1.45413549557814
"445",3.0249599927089,-3.84616965330058,0.595627999868505,-3.39082805337528,-7.72545115245877,7.70717703349283,2.73818148424029,19.8342393329529,8.41659313040237,9.28090485534347,14.6889223938845,-0.626844855125251,10.3374266591975,4.78579380022224,8.90521584666638,-8.44271636671549,5.03668655879367,24.8658138482318,21.0746363544817,27.2517339419129,10.7171200646874,11.3766310255484,10.8371224159728,9.02920263195131,15.9733684256001,20.1131866406892,29.3860035858096,32.0084120183063,24.1236464393169,18.8640127379641,21.6878569739302,53.4411962966479,17.0406929188877,-52.0883726818997,51.8138646575187,31.8848427801341,7.91677662832811,-3.40480729229974,52.1060174739562,-22.226153187462,54.9988958598688,48.6562273492766,22.6607756030906,13.0632433169291,6.83296057869195,42.9998796871325,-18.4043659185483,-21.7007038498454,-15.2124568008123,-4.49736292956527,-4.0984031065154,-3.80001588487331,-19.2802251341231,-4.46731084964294,-11.4936324245637,-0.639943593197515,1.19321959545141,-5.55488292615032,2.18349945856877,-4.56912045802121,-15.9168399502658,0.399949379020222,2.27410921211028,-11.1964847083734,0.623065771020967,-5.63137968623111,-26.8521813351286,-16.7622452807498,-15.2866032913413,-15.4419565649177,-3.82035322638494,4.14698594148759,-1.73368239893147,-8.80909126098345
"446",-4.19049356930495,1.18212900256428,-3.87769576491784,-10.4080884744118,7.16491228070175,1.28102200953033,17.712451071015,8.01567123319587,9.05694348282231,14.6528061790266,-2.06357821103365,9.76475906870694,1.9301130148983,6.17926430707182,-9.19026088482512,4.83408965543571,24.96371452975,19.6050052594989,26.4092063072137,8.12808135334349,8.84335519638659,10.2179899616972,9.39519989522774,16.105855025073,18.2466751001086,28.0876197783646,29.3548400854091,21.8635580301968,18.1252485198368,21.9842108048159,53.5544607790109,15.3314870457039,-54.6215907349286,50.0349189546607,29.8866355553539,7.64105004675045,-3.03086849858677,52.2774318893833,-24.477601009532,54.513700210181,47.0644035121302,20.471400355351,12.9036117823607,7.23619260034511,43.1859658419603,-20.7968256133888,-23.1101698304362,-18.6324457553256,-7.5333080757958,-4.70758237907597,-3.35076376188146,-19.1428445985372,-6.73663272082886,-12.9263674288869,-3.63016711567604,-1.749885188257,-6.30814704200507,2.57703862209396,-4.38786726847289,-18.5771272794832,-0.879948637161031,-0.803295771879689,-14.5089001171352,0.169796427415584,-5.21791351643366,-26.4358402558215,-19.2334684895707,-16.7910937799913,-19.0275954391387,-6.87859121413828,3.75800831441675,-1.4946944502533,-8.54154032747118,-5.32443040193253
"447",0.17111578670524,-4.18129750095811,-8.28537050285927,7.669201712415,1.65021478934319,17.7304264594158,10.5753521003704,10.2246718810941,14.6569976946664,-1.02202461301531,10.0808509662477,5.05768629239734,6.33556902731508,-6.63531093785889,6.58234300556741,25.2760344833731,20.8716755052941,26.974223551011,9.79543744454968,8.92977528319985,11.9719173535041,11.1435342271089,16.4925179698326,19.7770985881679,29.1380675920469,32.1192770364979,21.995300567848,19.7521552349153,23.3261790061263,53.8353636863381,16.9164828985696,-52.6495312156408,51.2748565327639,29.9801348786923,8.97035860051275,-1.12487010441293,52.4635558664325,-22.3615273677806,54.8449077451487,48.6831770052544,20.4779823196608,14.0549915450142,8.84465713637605,43.4766768774891,-18.5842690497305,-22.1497413885038,-15.576547875432,-7.44665733634878,-2.96458889799805,-1.67639794040454,-18.5284915900452,-4.73892981364363,-11.9050090616436,-0.866517932311834,-1.57832902646497,-4.38200007378429,4.16474454535694,-4.00152353917655,-16.4045082318642,0.0502391404906858,2.05386902080893,-14.3331702596883,1.71087996400577,-3.39350282016697,-25.9678960845365,-17.004835470166,-15.7119748047723,-15.8640267799615,-6.72348749476038,5.19099340006073,0.265158030954104,-7.87226300917384,-3.35275545964774,4.91281694672493
"448",-3.22981629229981,-9.83135878565317,7.75415092755813,3.38322976507523,17.719984382769,11.0828979404021,8.60098090495612,14.9774722990328,-1.70754919742521,10.2760660828886,4.17324072715874,6.5394301825009,-5.21234151163001,4.14604323081843,25.5050623843991,20.681587385938,27.2484349899278,10.9151034511157,9.20425530869173,13.5003443015446,8.63519585085809,16.6209320718727,19.2260316346411,29.3404152299451,32.5415139642726,22.1726557055359,20.7669233550323,21.1975582416229,53.8831292309753,16.4562657430128,-52.1541007803077,51.6376901269468,30.0762591009095,9.90093093969032,-4.14929732265294,52.5517290193108,-23.202052865223,54.9794477130498,48.8164358488496,20.7233253520538,14.8204453418959,6.22921558910775,43.4848419305213,-19.3497510062078,-21.7673229710995,-14.6644270214085,-7.1151606075138,-2.10949896530296,-4.47266513828427,-18.3623579220887,-5.50072120834962,-11.5546641818386,-0.677723522478536,-1.41051195755737,-3.52587606253554,1.52911831688537,-3.68487221542612,-17.4562213278168,0.327127172120062,2.49836726421042,-14.0924720164082,2.55949702810864,-6.36008332437326,-25.5843641930042,-18.0134254298345,-15.4050784446443,-15.2843312034027,-6.48991183024622,6.03052424353342,-2.59644767641881,-7.81028691362485,-4.28654615272976,5.14813853802322,-0.92114757349559
"449",-8.40584459442557,8.03827751196172,3.16116173314423,17.8339100807891,11.2333160049859,9.8100447771573,15.686767629291,-0.703866831804871,10.1491877229708,3.75527214199166,6.30925063162042,-4.78090130730594,6.18256786164242,26.865740790238,20.3283577381364,27.2517339419129,10.4704480198854,8.81354333824003,13.9673337288387,10.9759299792161,17.4958577168094,19.2313379317137,29.3860035858096,31.3545282834687,21.850314558765,21.4844391942447,23.1289463538849,54.3386469121194,16.3512613217405,-52.0883726818997,51.5066991818627,29.8835499406504,10.9422757933505,-1.2770555174167,53.0606145597124,-23.4462554739317,54.9523642400558,48.3019539038287,20.4240380913983,15.9865782272391,8.75227641079668,44.0162260151567,-19.3419105441481,-21.7149141516477,-16.2807478936,-7.51954440811157,-0.678131528839302,-1.59150545666864,-17.1099100936454,-5.5958370921394,-11.4936324245637,-1.481090741988,-1.73686176666141,-2.14272059403053,4.29846348994643,-2.57284576771238,-17.1964142799977,0.399949379020222,1.2871571084232,-14.5308841935339,3.84005462281053,-3.46186021750704,-24.1692037435534,-17.8662904548824,-15.2866032913413,-16.7885745128531,-6.87070116632983,7.28917367968872,0.288922823870139,-6.67401261886636,-4.05586974089821,5.24551370538355,-1.72645721776581,-9.68569315037718
